GEOID,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN,MOVE_IN_RATE,MOVE_OUT_RATE,MOVE_WITHIN_RATE
17031350400,middle,30,1,0,0,0,0.0333333333333333,0
17031350400,very_low,3354,157,177,67,0.0527728085867621,0.0468097793679189,0.0199761478831246
17031351000,high,254,8,10,2,0.0393700787401575,0.031496062992126,0.0078740157480315
17031351000,low,6142,514,414,71,0.0674047541517421,0.0836860957342885,0.0115597525236079
17031351000,middle,1164,68,66,12,0.0567010309278351,0.0584192439862543,0.0103092783505155
17031351000,very_low,8166,692,542,96,0.0663727651236836,0.0847416115601274,0.011756061719324
17031351100,high,12,0,0,0,0,0,0
17031351100,low,69,3,2,1,0.0289855072463768,0.0434782608695652,0.0144927536231884
17031351100,middle,39,3,0,0,0,0.0769230769230769,0
17031351100,very_low,7742,350,210,18,0.027124773960217,0.0452079566003617,0.00232498062516146
17031351400,high,22,2,0,0,0,0.0909090909090909,0
17031351400,low,99,3,7,2,0.0707070707070707,0.0303030303030303,0.0202020202020202
17031351400,middle,23,2,4,0,0.173913043478261,0.0869565217391304,0
17031351400,very_low,4712,201,207,10,0.0439303904923599,0.0426570458404075,0.00212224108658744
17031351500,high,3,0,0,0,0,0,0
17031351500,low,14,1,1,0,0.0714285714285714,0.0714285714285714,0
17031351500,middle,1,0,0,0,0,0,0
17031351500,very_low,1137,78,117,6,0.102902374670185,0.0686015831134565,0.00527704485488127
17031360200,high,5,0,0,0,0,0,0
17031360200,low,38,1,2,0,0.0526315789473684,0.0263157894736842,0
17031360200,middle,9,0,0,0,0,0,0
17031360200,very_low,5701,381,400,46,0.0701631292755657,0.0668303806349763,0.00806875986669006
17031380100,high,82,8,8,0,0.0975609756097561,0.0975609756097561,0
17031380100,low,482,31,28,3,0.0580912863070539,0.0643153526970954,0.00622406639004149
17031380100,middle,157,6,8,2,0.0509554140127389,0.0382165605095541,0.0127388535031847
17031380100,very_low,7783,452,391,44,0.0502376975459334,0.0580752923037389,0.00565334703841706
17031380200,high,12,1,0,0,0,0.0833333333333333,0
17031380200,low,161,6,9,2,0.0559006211180124,0.0372670807453416,0.0124223602484472
17031380200,middle,40,2,4,0,0.1,0.05,0
17031380200,very_low,8966,320,519,49,0.0578853446352889,0.0356903859022976,0.00546509034128932
17031380500,high,0,0,0,0,,,
17031380500,low,25,0,3,0,0.12,0,0
17031380500,middle,3,1,0,0,0,0.333333333333333,0
17031380500,very_low,1622,56,129,2,0.0795314426633785,0.0345252774352651,0.00123304562268804
17031380700,high,6,0,0,0,0,0,0
17031380700,low,184,6,11,1,0.0597826086956522,0.0326086956521739,0.00543478260869565
17031380700,middle,53,1,2,0,0.0377358490566038,0.0188679245283019,0
17031380700,very_low,4617,211,336,20,0.0727745289148798,0.0457006714316656,0.00433181719731427
17031381200,high,27,1,0,0,0,0.037037037037037,0
17031381200,low,526,24,22,4,0.0418250950570342,0.0456273764258555,0.00760456273764259
17031381200,middle,89,2,10,0,0.112359550561798,0.0224719101123596,0
17031381200,very_low,8331,404,414,42,0.0496939142960029,0.0484935782018965,0.00504141159524667
17031381400,high,48,0,1,0,0.0208333333333333,0,0
17031381400,low,816,58,75,9,0.0919117647058824,0.071078431372549,0.0110294117647059
17031381400,middle,578,23,35,0,0.0605536332179931,0.0397923875432526,0
17031381400,very_low,4874,326,304,23,0.0623717685679114,0.0668855149774313,0.00471891670086172
17031381500,high,2,0,0,0,0,0,0
17031381500,low,52,2,3,0,0.0576923076923077,0.0384615384615385,0
17031381500,middle,7,0,0,0,0,0,0
17031381500,very_low,1214,54,92,1,0.0757825370675453,0.0444810543657331,0.000823723228995058
17031381700,high,0,0,0,0,,,
17031381700,low,3,0,0,0,0,0,0
17031381700,middle,0,0,0,0,,,
17031381700,very_low,46,0,0,0,0,0,0
17031381800,high,9,0,0,0,0,0,0
17031381800,low,100,5,9,1,0.09,0.05,0.01
17031381800,middle,26,0,0,0,0,0,0
17031381800,very_low,4670,271,290,14,0.0620985010706638,0.0580299785867238,0.00299785867237687
17031381900,high,90,4,5,2,0.0555555555555556,0.0444444444444444,0.0222222222222222
17031381900,low,513,28,19,1,0.037037037037037,0.0545808966861598,0.00194931773879142
17031381900,middle,279,13,25,1,0.0896057347670251,0.0465949820788531,0.003584229390681
17031381900,very_low,3134,169,179,15,0.0571155073388641,0.0539246968730058,0.00478621569878749
17031390100,high,198,12,22,1,0.111111111111111,0.0606060606060606,0.00505050505050505
17031390100,low,922,68,79,1,0.0856832971800434,0.0737527114967462,0.00108459869848156
17031390100,middle,325,15,21,0,0.0646153846153846,0.0461538461538462,0
17031390100,very_low,2484,178,187,17,0.0752818035426731,0.071658615136876,0.00684380032206119
17031390200,high,458,25,40,3,0.0873362445414847,0.054585152838428,0.00655021834061135
17031390200,low,1388,110,121,3,0.0871757925072046,0.0792507204610951,0.00216138328530259
17031390200,middle,932,64,76,6,0.0815450643776824,0.0686695278969957,0.00643776824034335
17031390200,very_low,2527,167,191,27,0.075583696082311,0.0660862683023348,0.0106846062524733
17031390300,high,21,2,0,1,0,0.0952380952380952,0.0476190476190476
17031390300,low,175,15,14,0,0.08,0.0857142857142857,0
17031390300,middle,38,1,5,2,0.131578947368421,0.0263157894736842,0.0526315789473684
17031390300,very_low,9665,657,570,98,0.0589756854630109,0.0679772374547336,0.010139679255044
17031390400,high,68,5,8,1,0.117647058823529,0.0735294117647059,0.0147058823529412
17031390400,low,463,30,27,3,0.0583153347732181,0.0647948164146868,0.00647948164146868
17031390400,middle,161,9,9,1,0.0559006211180124,0.0559006211180124,0.0062111801242236
17031390400,very_low,10939,695,598,75,0.0546667885547125,0.0635341438888381,0.00685620257793217
17031390500,high,311,13,14,1,0.045016077170418,0.0418006430868167,0.00321543408360129
17031390500,low,2359,229,160,23,0.0678253497244595,0.0970750317931327,0.00974989402289106
17031390500,middle,490,35,19,7,0.0387755102040816,0.0714285714285714,0.0142857142857143
17031390500,very_low,2806,298,260,28,0.0926585887384177,0.106200997861725,0.00997861724875267
17031390600,high,1331,102,86,5,0.0646130728775357,0.0766341096919609,0.00375657400450789
17031390600,low,1728,128,105,5,0.0607638888888889,0.0740740740740741,0.00289351851851852
17031390600,middle,1547,152,131,5,0.0846800258564965,0.0982546864899806,0.00323206205559147
17031390600,very_low,837,46,48,10,0.0573476702508961,0.0549581839904421,0.01194743130227
17031390700,high,1968,158,156,24,0.0792682926829268,0.0802845528455285,0.0121951219512195
17031390700,low,8272,604,629,83,0.0760396518375242,0.0730174081237911,0.0100338491295938
17031390700,middle,8750,739,670,99,0.0765714285714286,0.0844571428571429,0.0113142857142857
17031390700,very_low,4455,166,237,34,0.0531986531986532,0.0372615039281706,0.00763187429854097
17031400300,high,18,0,0,0,0,0,0
17031400300,low,639,19,38,1,0.0594679186228482,0.0297339593114241,0.00156494522691706
17031400300,middle,54,0,3,0,0.0555555555555556,0,0
17031400300,very_low,4821,276,301,23,0.0624351794233562,0.0572495332918482,0.00477079444098735
17031400400,high,3,0,0,0,0,0,0
17031400400,low,280,15,19,4,0.0678571428571429,0.0535714285714286,0.0142857142857143
17031400400,middle,22,0,0,0,0,0,0
17031400400,very_low,6563,384,423,27,0.0644522322108792,0.0585098278226421,0.00411397226877952
17031400500,high,1,0,0,0,0,0,0
17031400500,low,159,8,10,1,0.0628930817610063,0.050314465408805,0.00628930817610063
17031400500,middle,12,0,0,0,0,0,0
17031400500,very_low,8193,453,476,42,0.058098376663005,0.0552911021603808,0.00512632735261809
17031400800,high,2,0,0,0,0,0,0
17031400800,low,113,7,10,1,0.0884955752212389,0.0619469026548673,0.00884955752212389
17031400800,middle,21,2,0,0,0,0.0952380952380952,0
17031400800,very_low,9483,515,481,52,0.0507223452493937,0.0543077085310556,0.00548349678371823
17031410100,high,152,6,9,1,0.0592105263157895,0.0394736842105263,0.00657894736842105
17031410100,low,2506,329,259,7,0.103351955307263,0.131284916201117,0.00279329608938548
17031410100,middle,594,49,39,3,0.0656565656565657,0.0824915824915825,0.00505050505050505
17031410100,very_low,4091,465,436,22,0.106575409435346,0.113664140796871,0.00537765827426057
17031410200,high,88,8,7,0,0.0795454545454545,0.0909090909090909,0
17031410200,low,991,187,91,7,0.0918264379414733,0.188698284561049,0.0070635721493441
17031410200,middle,143,19,5,0,0.034965034965035,0.132867132867133,0
17031410200,very_low,3133,468,328,19,0.104691988509416,0.149377593360996,0.00606447494414299
17031410500,high,803,91,68,2,0.0846824408468244,0.11332503113325,0.0024906600249066
17031410500,low,1047,104,99,10,0.0945558739255014,0.0993314231136581,0.00955109837631328
17031410500,middle,1269,152,137,10,0.10795902285264,0.119779353821907,0.00788022064617809
17031410500,very_low,5635,581,487,86,0.0864241348713398,0.103105590062112,0.0152617568766637
17031410600,high,995,55,62,3,0.0623115577889447,0.0552763819095477,0.00301507537688442
17031410600,low,1948,161,170,25,0.0872689938398357,0.0826488706365503,0.0128336755646817
17031410600,middle,1770,215,133,17,0.0751412429378531,0.121468926553672,0.0096045197740113
17031410600,very_low,2438,172,171,17,0.0701394585726005,0.0705496308449549,0.00697292863002461
17031410700,high,365,33,24,4,0.0657534246575342,0.0904109589041096,0.010958904109589
17031410700,low,2133,287,178,17,0.0834505391467417,0.13455227379278,0.00796999531176746
17031410700,middle,966,139,69,13,0.0714285714285714,0.143892339544513,0.0134575569358178
17031410700,very_low,3039,407,314,19,0.103323461665021,0.13392563343205,0.00625205659756499
17031410800,high,396,24,33,3,0.0833333333333333,0.0606060606060606,0.00757575757575758
17031410800,low,2567,270,217,19,0.0845344760420725,0.105181145305804,0.0074016361511492
17031410800,middle,844,76,40,7,0.04739336492891,0.0900473933649289,0.00829383886255924
17031410800,very_low,5113,487,506,33,0.0989634265597497,0.0952474085663994,0.00645413651476628
17031410900,high,1433,148,160,7,0.111653872993719,0.103279832519191,0.00488485694347523
17031410900,low,4569,494,394,36,0.0862333114467061,0.108119938717444,0.00787918581746553
17031410900,middle,3094,354,340,25,0.10989010989011,0.114414996767938,0.00808015513897867
17031410900,very_low,2913,285,281,36,0.0964641263302437,0.0978372811534501,0.0123583934088569
17031411000,high,930,57,59,8,0.0634408602150538,0.0612903225806452,0.00860215053763441
17031411000,low,5714,528,443,41,0.0775288764438222,0.0924046202310116,0.0071753587679384
17031411000,middle,2491,219,227,22,0.0911280610196708,0.0879164993978322,0.0088317944600562
17031411000,very_low,4580,382,472,52,0.103056768558952,0.0834061135371179,0.011353711790393
17031411100,high,2771,225,242,28,0.087333092746301,0.0811981234211476,0.0101046553590761
17031411100,low,1469,126,111,6,0.0755616065350579,0.0857726344452008,0.00408441116405718
17031411100,middle,1650,143,118,9,0.0715151515151515,0.0866666666666667,0.00545454545454546
17031411100,very_low,519,29,31,0,0.0597302504816956,0.0558766859344894,0
17031411200,high,2324,248,173,18,0.0744406196213425,0.10671256454389,0.00774526678141136
17031411200,low,953,89,72,8,0.0755508919202518,0.093389296956978,0.00839454354669465
17031411200,middle,1333,145,139,19,0.104276069017254,0.108777194298575,0.0142535633908477
17031411200,very_low,56,1,4,0,0.0714285714285714,0.0178571428571429,0
17031420100,high,18,1,2,1,0.111111111111111,0.0555555555555556,0.0555555555555556
17031420100,low,311,9,16,2,0.0514469453376206,0.0289389067524116,0.00643086816720257
17031420100,middle,146,7,8,6,0.0547945205479452,0.0479452054794521,0.0410958904109589
17031420100,very_low,6522,244,237,61,0.0363385464581417,0.0374118368598589,0.00935295921496473
17031420200,high,74,5,9,0,0.121621621621622,0.0675675675675676,0
17031420200,low,797,68,50,10,0.0627352572145546,0.0853199498117942,0.0125470514429109
17031420200,middle,221,8,4,4,0.0180995475113122,0.0361990950226244,0.0180995475113122
17031420200,very_low,4658,332,298,96,0.0639759553456419,0.0712752254186346,0.0206097037355088
17031420300,high,44,2,0,0,0,0.0454545454545455,0
17031420300,low,1010,53,48,6,0.0475247524752475,0.0524752475247525,0.00594059405940594
17031420300,middle,134,9,4,0,0.0298507462686567,0.0671641791044776,0
17031420300,very_low,4961,343,335,20,0.0675267083249345,0.0691392864341867,0.00403144527313042
17031420400,high,18,3,2,0,0.111111111111111,0.166666666666667,0
17031420400,low,653,56,35,6,0.0535987748851455,0.0857580398162328,0.00918836140888208
17031420400,middle,100,13,3,2,0.03,0.13,0.02
17031420400,very_low,6018,476,451,92,0.074941841143237,0.0790960451977401,0.0152874709205716
17031420500,high,313,9,10,3,0.0319488817891374,0.0287539936102236,0.00958466453674121
17031420500,low,168,4,12,0,0.0714285714285714,0.0238095238095238,0
17031420500,middle,77,3,0,0,0,0.038961038961039,0
17031420500,very_low,8723,455,422,83,0.0483778516565402,0.0521609538002981,0.00951507508884558
17031420600,high,5,0,0,0,0,0,0
17031420600,low,164,7,13,3,0.0792682926829268,0.0426829268292683,0.0182926829268293
17031420600,middle,26,0,1,0,0.0384615384615385,0,0
17031420600,very_low,8061,438,449,53,0.0557002853244014,0.0543356903609974,0.00657486664185585
17031420700,high,28,1,0,0,0,0.0357142857142857,0
17031420700,low,581,19,29,6,0.0499139414802065,0.0327022375215146,0.0103270223752151
17031420700,middle,105,2,13,1,0.123809523809524,0.0190476190476191,0.00952380952380953
17031420700,very_low,10024,461,472,79,0.0470869912210694,0.0459896249002394,0.00788108539505188
17031420800,high,19,0,0,0,0,0,0
17031420800,low,396,12,20,3,0.0505050505050505,0.0303030303030303,0.00757575757575758
17031420800,middle,93,7,3,0,0.032258064516129,0.0752688172043011,0
17031420800,very_low,7571,423,563,33,0.074362699775459,0.0558710870426628,0.00435873728701625
17031421200,high,5,0,0,0,0,0,0
17031421200,low,332,23,16,2,0.0481927710843374,0.0692771084337349,0.00602409638554217
17031421200,middle,52,1,5,0,0.0961538461538462,0.0192307692307692,0
17031421200,very_low,4143,194,239,14,0.0576876659425537,0.0468259715182235,0.00337919382090273
17031430101,high,68,1,4,0,0.0588235294117647,0.0147058823529412,0
17031430101,low,1634,78,96,18,0.0587515299877601,0.0477356181150551,0.011015911872705
17031430101,middle,374,12,29,1,0.0775401069518717,0.0320855614973262,0.00267379679144385
17031430101,very_low,15056,975,911,119,0.0605074388947928,0.0647582359192349,0.007903825717322
17031430102,high,47,0,7,1,0.148936170212766,0,0.0212765957446809
17031430102,low,782,36,43,8,0.0549872122762148,0.0460358056265985,0.010230179028133
17031430102,middle,164,1,10,0,0.0609756097560976,0.00609756097560976,0
17031430102,very_low,12342,658,662,112,0.0536379841192675,0.0533138875384865,0.00907470426187004
17031430200,high,203,8,6,1,0.0295566502463054,0.0394088669950739,0.00492610837438424
17031430200,low,882,34,34,2,0.0385487528344671,0.0385487528344671,0.00226757369614512
17031430200,middle,398,15,18,2,0.0452261306532663,0.0376884422110553,0.0050251256281407
17031430200,very_low,17663,965,824,136,0.0466511917567797,0.0546339806374908,0.00769971126082772
17031430300,high,103,4,5,1,0.0485436893203884,0.0388349514563107,0.00970873786407767
17031430300,low,1359,48,84,6,0.0618101545253863,0.0353200883002208,0.00441501103752759
17031430300,middle,402,13,18,0,0.0447761194029851,0.0323383084577114,0
17031430300,very_low,7297,381,364,48,0.0498835137727833,0.0522132383171166,0.00657804577223517
17031430400,high,25,1,0,0,0,0.04,0
17031430400,low,892,43,69,4,0.0773542600896861,0.0482062780269058,0.00448430493273543
17031430400,middle,164,4,9,0,0.0548780487804878,0.024390243902439,0
17031430400,very_low,7342,356,440,53,0.0599291746118224,0.0484881503677472,0.00721874148733315
17031430500,high,20,2,0,0,0,0.1,0
17031430500,low,529,28,41,4,0.0775047258979206,0.0529300567107751,0.00756143667296786
17031430500,middle,162,4,8,2,0.0493827160493827,0.0246913580246914,0.0123456790123457
17031430500,very_low,14667,835,803,111,0.0547487557100975,0.0569305243062658,0.00756800981795868
17031430600,high,51,3,3,0,0.0588235294117647,0.0588235294117647,0
17031430600,low,1040,38,56,6,0.0538461538461539,0.0365384615384615,0.00576923076923077
17031430600,middle,220,7,15,2,0.0681818181818182,0.0318181818181818,0.00909090909090909
17031430600,very_low,3964,201,214,26,0.0539858728557013,0.0507063572149344,0.0065590312815338
17031430700,high,32,1,0,0,0,0.03125,0
17031430700,low,443,18,20,3,0.0451467268623025,0.0406320541760722,0.00677200902934537
17031430700,middle,113,8,5,1,0.0442477876106195,0.0707964601769912,0.00884955752212389
17031430700,very_low,8202,566,475,54,0.0579127042184833,0.0690075591319191,0.00658376005852231
17031430800,high,50,2,3,0,0.06,0.04,0
17031430800,low,950,69,47,5,0.0494736842105263,0.0726315789473684,0.00526315789473684
17031430800,middle,256,16,32,2,0.125,0.0625,0.0078125
17031430800,very_low,4453,386,277,6,0.0622052548843476,0.086683134965192,0.00134740624298226
17031430900,high,25,0,1,0,0.04,0,0
17031430900,low,398,20,14,2,0.0351758793969849,0.050251256281407,0.0050251256281407
17031430900,middle,100,5,9,1,0.09,0.05,0.01
17031430900,very_low,5123,320,322,28,0.0628537966035526,0.0624634003513566,0.00546554753074371
17031431200,high,102,4,10,0,0.0980392156862745,0.0392156862745098,0
17031431200,low,1317,91,109,7,0.0827638572513288,0.0690964312832194,0.00531511009870919
17031431200,middle,454,26,39,5,0.0859030837004405,0.0572687224669604,0.0110132158590308
17031431200,very_low,3479,213,230,11,0.0661109514228227,0.0612244897959184,0.0031618281115263
17031431301,high,38,0,0,0,0,0,0
17031431301,low,721,29,30,8,0.0416088765603329,0.0402219140083218,0.0110957004160888
17031431301,middle,141,3,5,0,0.0354609929078014,0.0212765957446809,0
17031431301,very_low,12352,681,750,89,0.0607189119170984,0.0551327720207254,0.00720531088082902
17031431302,high,22,0,2,0,0.0909090909090909,0,0
17031431302,low,679,30,44,2,0.0648011782032401,0.0441826215022091,0.00294550810014728
17031431302,middle,93,1,2,0,0.021505376344086,0.010752688172043,0
17031431302,very_low,14617,851,895,121,0.0612300745707054,0.0582198809605254,0.0082780324279948
17031431400,high,29,3,0,0,0,0.103448275862069,0
17031431400,low,1252,60,73,13,0.0583067092651757,0.0479233226837061,0.0103833865814696
17031431400,middle,213,9,8,0,0.0375586854460094,0.0422535211267606,0
17031431400,very_low,22475,1455,1303,210,0.0579755283648498,0.0647385984427141,0.00934371523915462
17031440101,high,20,4,1,0,0.05,0.2,0
17031440101,low,803,170,107,4,0.133250311332503,0.211706102117061,0.0049813200498132
17031440101,middle,123,11,4,2,0.032520325203252,0.0894308943089431,0.016260162601626
17031440101,very_low,16953,1238,969,141,0.0571580251282959,0.073025423228927,0.00831711201557247
17031440102,high,29,0,4,0,0.137931034482759,0,0
17031440102,low,853,46,39,0,0.0457209847596718,0.0539273153575615,0
17031440102,middle,176,8,10,2,0.0568181818181818,0.0454545454545455,0.0113636363636364
17031440102,very_low,12881,882,741,108,0.0575265895505007,0.0684729446471547,0.00838444220169242
17031440201,high,101,3,6,1,0.0594059405940594,0.0297029702970297,0.0099009900990099
17031440201,low,1721,67,74,17,0.0429982568274259,0.0389308541545613,0.00987797791981406
17031440201,middle,481,13,27,9,0.0561330561330561,0.027027027027027,0.0187110187110187
17031440201,very_low,19578,922,899,168,0.0459188885483706,0.0470936765757483,0.00858106037388906
17031440202,high,82,0,5,0,0.0609756097560976,0,0
17031440202,low,1104,47,51,11,0.046195652173913,0.0425724637681159,0.00996376811594203
17031440202,middle,538,22,36,3,0.0669144981412639,0.0408921933085502,0.00557620817843866
17031440202,very_low,11025,485,496,124,0.0449886621315193,0.0439909297052154,0.0112471655328798
17031440300,high,228,8,20,1,0.087719298245614,0.0350877192982456,0.0043859649122807
17031440300,low,2401,107,119,12,0.0495626822157434,0.0445647646813828,0.00499791753436068
17031440300,middle,1047,50,72,4,0.0687679083094556,0.0477554918815664,0.00382043935052531
17031440300,very_low,7256,374,373,53,0.0514057331863286,0.0515435501653804,0.00730429988974642
17031440600,high,40,4,5,0,0.125,0.1,0
17031440600,low,357,21,23,0,0.0644257703081232,0.0588235294117647,0
17031440600,middle,336,22,31,3,0.0922619047619048,0.0654761904761905,0.00892857142857143
17031440600,very_low,540,30,48,3,0.0888888888888889,0.0555555555555556,0.00555555555555556
17031440700,high,16,0,1,0,0.0625,0,0
17031440700,low,522,40,37,1,0.0708812260536399,0.0766283524904215,0.00191570881226054
17031440700,middle,131,7,16,0,0.122137404580153,0.0534351145038168,0
17031440700,very_low,1842,121,136,16,0.0738327904451683,0.0656894679695983,0.00868621064060804
17031440800,high,2,0,0,0,0,0,0
17031440800,low,238,17,15,1,0.0630252100840336,0.0714285714285714,0.00420168067226891
17031440800,middle,48,3,7,0,0.145833333333333,0.0625,0
17031440800,very_low,5177,309,299,32,0.0577554568282789,0.0596870774579873,0.00618118601506664
17031440900,high,33,1,0,0,0,0.0303030303030303,0
17031440900,low,903,58,89,9,0.0985603543743079,0.0642303433001107,0.00996677740863787
17031440900,middle,253,13,16,3,0.0632411067193676,0.0513833992094862,0.0118577075098814
17031440900,very_low,4791,281,339,49,0.0707576706324358,0.0586516384888332,0.0102275099144229
17031450300,high,98,3,12,1,0.122448979591837,0.0306122448979592,0.0102040816326531
17031450300,low,1641,87,99,9,0.0603290676416819,0.0530164533820841,0.00548446069469835
17031450300,middle,487,29,53,4,0.108829568788501,0.0595482546201232,0.00821355236139631
17031450300,very_low,4226,223,255,33,0.0603407477520114,0.0527685754850923,0.00780880265026029
17031460100,high,22,2,2,0,0.0909090909090909,0.0909090909090909,0
17031460100,low,1192,70,87,6,0.0729865771812081,0.0587248322147651,0.00503355704697987
17031460100,middle,246,14,21,2,0.0853658536585366,0.0569105691056911,0.00813008130081301
17031460100,very_low,8224,390,384,69,0.0466926070038911,0.0474221789883269,0.00839007782101167
17031460200,high,8,0,0,0,0,0,0
17031460200,low,454,10,23,3,0.0506607929515419,0.0220264317180617,0.0066079295154185
17031460200,middle,44,1,0,0,0,0.0227272727272727,0
17031460200,very_low,5288,196,176,26,0.0332829046898638,0.0370650529500756,0.00491679273827534
17031460301,high,19,1,1,0,0.0526315789473684,0.0526315789473684,0
17031460301,low,830,47,48,7,0.0578313253012048,0.0566265060240964,0.00843373493975904
17031460301,middle,89,6,10,0,0.112359550561798,0.0674157303370787,0
17031460301,very_low,5564,256,269,35,0.0483465132997843,0.0460100647016535,0.00629043853342919
17031460302,high,29,1,2,0,0.0689655172413793,0.0344827586206897,0
17031460302,low,1010,65,60,9,0.0594059405940594,0.0643564356435644,0.00891089108910891
17031460302,middle,252,21,21,4,0.0833333333333333,0.0833333333333333,0.0158730158730159
17031460302,very_low,8377,438,402,50,0.0479885400501373,0.052286021248657,0.005968723886833
17031460400,high,196,17,13,0,0.0663265306122449,0.086734693877551,0
17031460400,low,1372,74,90,1,0.065597667638484,0.053935860058309,0.000728862973760933
17031460400,middle,441,18,32,1,0.072562358276644,0.0408163265306122,0.00226757369614512
17031460400,very_low,6713,395,346,31,0.0515417845970505,0.0588410546700432,0.00461790555638314
17031460500,high,158,4,10,0,0.0632911392405063,0.0253164556962025,0
17031460500,low,2725,139,146,19,0.0535779816513762,0.0510091743119266,0.00697247706422018
17031460500,middle,795,47,53,5,0.0666666666666667,0.0591194968553459,0.00628930817610063
17031460500,very_low,8546,471,408,51,0.0477416335127545,0.0551135033934004,0.00596770418909431
17031460600,high,5,0,0,0,0,0,0
17031460600,low,362,14,28,2,0.0773480662983425,0.0386740331491713,0.00552486187845304
17031460600,middle,40,0,3,0,0.075,0,0
17031460600,very_low,2036,116,130,5,0.0638506876227898,0.0569744597249509,0.00245579567779961
17031460700,high,4,0,0,0,0,0,0
17031460700,low,257,11,13,4,0.0505836575875486,0.0428015564202335,0.0155642023346304
17031460700,middle,41,2,1,2,0.024390243902439,0.0487804878048781,0.0487804878048781
17031460700,very_low,7538,303,212,42,0.0281241708676041,0.0401963385513399,0.00557176970018573
17031461000,high,3,0,0,0,0,0,0
17031461000,low,113,5,3,0,0.0265486725663717,0.0442477876106195,0
17031461000,middle,20,0,0,0,0,0,0
17031461000,very_low,5594,187,226,25,0.0404004290311048,0.0334286735788345,0.00446907400786557
17031470100,high,13,1,2,1,0.153846153846154,0.0769230769230769,0.0769230769230769
17031470100,low,829,72,61,3,0.0735826296743064,0.0868516284680338,0.00361881785283474
17031470100,middle,123,10,16,1,0.130081300813008,0.0813008130081301,0.00813008130081301
17031470100,very_low,5298,264,284,15,0.053605134012835,0.0498301245753114,0.0028312570781427
17031480100,high,206,14,22,0,0.106796116504854,0.0679611650485437,0
17031480100,low,572,23,40,3,0.0699300699300699,0.0402097902097902,0.00524475524475525
17031480100,middle,434,31,29,1,0.0668202764976959,0.0714285714285714,0.00230414746543779
17031480100,very_low,894,59,49,2,0.0548098434004474,0.0659955257270694,0.00223713646532438
17031480200,high,40,4,6,1,0.15,0.1,0.025
17031480200,low,812,39,38,7,0.0467980295566503,0.0480295566502463,0.00862068965517241
17031480200,middle,254,13,12,0,0.047244094488189,0.0511811023622047,0
17031480200,very_low,2186,88,113,12,0.0516925892040256,0.040256175663312,0.00548947849954254
17031480300,high,77,3,2,1,0.025974025974026,0.038961038961039,0.012987012987013
17031480300,low,903,58,68,2,0.0753045404208195,0.0642303433001107,0.00221483942414175
17031480300,middle,407,17,33,2,0.0810810810810811,0.0417690417690418,0.00491400491400491
17031480300,very_low,1604,90,117,7,0.0729426433915212,0.0561097256857855,0.0043640897755611
17031480400,high,165,10,16,2,0.096969696969697,0.0606060606060606,0.0121212121212121
17031480400,low,1189,64,71,3,0.0597140454163162,0.0538267451640034,0.00252312867956266
17031480400,middle,838,48,71,5,0.0847255369928401,0.0572792362768496,0.00596658711217184
17031480400,very_low,1457,86,106,4,0.0727522306108442,0.059025394646534,0.00274536719286205
17031480500,high,32,1,2,0,0.0625,0.03125,0
17031480500,low,840,75,67,6,0.0797619047619048,0.0892857142857143,0.00714285714285714
17031480500,middle,188,12,25,3,0.132978723404255,0.0638297872340426,0.0159574468085106
17031480500,very_low,2840,219,170,15,0.0598591549295775,0.077112676056338,0.00528169014084507
17031490300,high,18,2,6,0,0.333333333333333,0.111111111111111,0
17031490300,low,644,35,46,3,0.0714285714285714,0.0543478260869565,0.0046583850931677
17031490300,middle,242,13,25,1,0.103305785123967,0.0537190082644628,0.00413223140495868
17031490300,very_low,1145,77,104,5,0.0908296943231441,0.0672489082969432,0.00436681222707424
17031490400,high,6,0,1,0,0.166666666666667,0,0
17031490400,low,353,20,25,0,0.0708215297450425,0.056657223796034,0
17031490400,middle,113,2,10,0,0.0884955752212389,0.0176991150442478,0
17031490400,very_low,1195,64,83,3,0.0694560669456067,0.0535564853556485,0.00251046025104603
17031490500,high,20,1,4,0,0.2,0.05,0
17031490500,low,740,45,37,2,0.05,0.0608108108108108,0.0027027027027027
17031490500,middle,229,15,20,1,0.0873362445414847,0.0655021834061135,0.00436681222707424
17031490500,very_low,1348,73,88,5,0.0652818991097923,0.0541543026706232,0.00370919881305638
17031490600,high,7,1,2,0,0.285714285714286,0.142857142857143,0
17031490600,low,556,37,44,1,0.079136690647482,0.0665467625899281,0.00179856115107914
17031490600,middle,93,4,16,1,0.172043010752688,0.0430107526881721,0.010752688172043
17031490600,very_low,631,48,52,2,0.0824088748019018,0.0760697305863709,0.00316957210776545
17031490700,high,29,0,3,1,0.103448275862069,0,0.0344827586206897
17031490700,low,600,54,66,1,0.11,0.09,0.00166666666666667
17031490700,middle,100,7,10,1,0.1,0.07,0.01
17031490700,very_low,2406,221,206,7,0.085619285120532,0.0918536990856193,0.0029093931837074
17031490800,high,33,2,4,0,0.121212121212121,0.0606060606060606,0
17031490800,low,991,67,88,4,0.0887991927346115,0.0676084762865792,0.00403632694248234
17031490800,middle,236,9,27,3,0.114406779661017,0.038135593220339,0.0127118644067797
17031490800,very_low,4632,281,305,32,0.065846286701209,0.0606649395509499,0.00690846286701209
17031490901,high,28,1,0,0,0,0.0357142857142857,0
