GEOID,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN,MOVE_IN_RATE,MOVE_OUT_RATE,MOVE_WITHIN_RATE
06037401500,very_low,1773,124,118,11,0.0665538635081782,0.0699379582628314,0.00620417371686407
06037401601,high,3994,434,525,61,0.131447170756134,0.108662994491738,0.0152729093640461
06037401601,low,2474,176,241,16,0.097413096200485,0.0711398544866613,0.00646725949878739
06037401601,middle,3150,285,330,26,0.104761904761905,0.0904761904761905,0.00825396825396826
06037401601,very_low,1068,61,150,11,0.140449438202247,0.0571161048689139,0.0102996254681648
06037401602,high,3289,412,470,76,0.142900577683186,0.125266038309517,0.0231073274551535
06037401602,low,1567,171,172,16,0.109763880025526,0.109125717932355,0.0102105934907466
06037401602,middle,2526,279,269,41,0.106492478226445,0.110451306413302,0.0162311955661124
06037401602,very_low,1424,116,158,16,0.110955056179775,0.0814606741573034,0.0112359550561798
06037401603,high,1734,108,220,34,0.126874279123414,0.0622837370242215,0.0196078431372549
06037401603,low,1148,41,86,18,0.0749128919860627,0.0357142857142857,0.0156794425087108
06037401603,middle,1791,74,124,15,0.0692350642099386,0.0413176996091569,0.00837520938023451
06037401603,very_low,774,20,72,20,0.0930232558139535,0.0258397932816537,0.0258397932816537
06037401701,high,1298,123,209,10,0.161016949152542,0.0947611710323575,0.00770416024653313
06037401701,low,892,52,72,1,0.0807174887892377,0.0582959641255605,0.00112107623318386
06037401701,middle,847,60,99,6,0.116883116883117,0.0708382526564345,0.00708382526564345
06037401701,very_low,1663,99,129,1,0.0775706554419723,0.0595309681298858,0.000601322910402886
06037401703,high,1044,84,111,10,0.10632183908046,0.0804597701149425,0.00957854406130268
06037401703,low,2380,294,238,24,0.1,0.123529411764706,0.0100840336134454
06037401703,middle,1498,155,142,11,0.0947930574098798,0.10347129506008,0.00734312416555407
06037401703,very_low,3426,384,385,27,0.112375948628138,0.112084063047285,0.00788091068301226
06037401704,high,1040,62,98,11,0.0942307692307692,0.0596153846153846,0.0105769230769231
06037401704,low,3510,295,317,48,0.0903133903133903,0.084045584045584,0.0136752136752137
06037401704,middle,2107,152,204,30,0.0968201233981965,0.072140484100617,0.0142382534409112
06037401704,very_low,4017,291,364,56,0.0906148867313916,0.0724421209858103,0.0139407518048295
06037401800,high,5892,605,718,79,0.121860149355058,0.102681602172437,0.013408010862186
06037401800,low,274,34,35,2,0.127737226277372,0.124087591240876,0.0072992700729927
06037401800,middle,1036,117,121,16,0.116795366795367,0.112934362934363,0.0154440154440154
06037401800,very_low,117,8,11,1,0.094017094017094,0.0683760683760684,0.00854700854700855
06037401901,high,884,80,81,6,0.0916289592760181,0.0904977375565611,0.00678733031674208
06037401901,low,743,49,57,8,0.0767160161507402,0.0659488559892328,0.0107671601615074
06037401901,middle,592,36,48,5,0.0810810810810811,0.0608108108108108,0.00844594594594595
06037401901,very_low,171,12,26,3,0.152046783625731,0.0701754385964912,0.0175438596491228
06037401902,high,7335,609,718,262,0.0978868438991138,0.0830265848670757,0.0357191547375597
06037401902,low,3420,304,303,71,0.0885964912280702,0.0888888888888889,0.0207602339181287
06037401902,middle,3238,268,275,73,0.0849289684990735,0.0827671402100062,0.022544780728845
06037401902,very_low,3488,245,338,61,0.0969036697247707,0.0702408256880734,0.0174885321100917
06037402001,high,704,93,106,6,0.150568181818182,0.132102272727273,0.00852272727272727
06037402001,low,1562,164,129,10,0.0825864276568502,0.104993597951344,0.00640204865556978
06037402001,middle,1213,129,129,6,0.106347897774114,0.106347897774114,0.00494641384995878
06037402001,very_low,2811,203,211,8,0.0750622554251156,0.072216293134116,0.00284596229099964
06037402002,high,2591,325,337,35,0.130065611732922,0.125434195291393,0.0135082979544577
06037402002,low,971,98,112,6,0.115345005149331,0.100926879505664,0.00617919670442842
06037402002,middle,1989,269,202,19,0.101558572146807,0.135243841126194,0.00955253896430367
06037402002,very_low,1150,96,111,5,0.0965217391304348,0.0834782608695652,0.00434782608695652
06037402101,high,489,48,62,2,0.12678936605317,0.098159509202454,0.00408997955010225
06037402101,low,1256,88,96,7,0.0764331210191083,0.0700636942675159,0.00557324840764331
06037402101,middle,970,85,85,3,0.0876288659793814,0.0876288659793814,0.00309278350515464
06037402101,very_low,1180,83,95,13,0.0805084745762712,0.0703389830508475,0.0110169491525424
06037402102,high,1214,86,132,8,0.108731466227348,0.070840197693575,0.00658978583196046
06037402102,low,1566,124,102,11,0.0651340996168582,0.0791826309067688,0.0070242656449553
06037402102,middle,1820,136,161,10,0.0884615384615385,0.0747252747252747,0.0054945054945055
06037402102,very_low,1660,123,162,8,0.0975903614457831,0.0740963855421687,0.00481927710843374
06037402200,high,1679,151,236,9,0.140559857057773,0.0899344848123883,0.00536033353186421
06037402200,low,1236,93,119,13,0.0962783171521036,0.0752427184466019,0.0105177993527508
06037402200,middle,1727,144,179,15,0.103647944412276,0.0833815865663,0.00868558193398958
06037402200,very_low,1276,110,95,5,0.0744514106583072,0.0862068965517242,0.00391849529780564
06037402301,high,614,33,40,3,0.0651465798045603,0.0537459283387622,0.00488599348534202
06037402301,low,1855,136,131,17,0.0706199460916442,0.0733153638814016,0.0091644204851752
06037402301,middle,1579,100,157,8,0.0994300189993667,0.0633312222925903,0.00506649778340722
06037402301,very_low,3042,259,192,11,0.0631163708086785,0.0851413543721236,0.00361604207758054
06037402303,high,263,21,17,1,0.064638783269962,0.0798479087452472,0.00380228136882129
06037402303,low,1479,99,94,21,0.0635564570655849,0.0669371196754564,0.0141987829614604
06037402303,middle,946,53,68,15,0.0718816067653277,0.0560253699788584,0.0158562367864693
06037402303,very_low,4279,313,295,36,0.0689413414349147,0.073147931759757,0.00841318064968451
06037402304,high,55,3,6,1,0.109090909090909,0.0545454545454545,0.0181818181818182
06037402304,low,857,52,56,5,0.0653442240373396,0.0606767794632439,0.0058343057176196
06037402304,middle,270,24,25,5,0.0925925925925926,0.0888888888888889,0.0185185185185185
06037402304,very_low,5695,308,273,36,0.0479367866549605,0.0540825285338016,0.00632133450395083
06037402402,high,1606,183,232,12,0.144458281444583,0.113947696139477,0.0074719800747198
06037402402,low,2948,382,283,26,0.0959972862957938,0.129579375848033,0.00881953867028494
06037402402,middle,3320,421,377,30,0.11355421686747,0.126807228915663,0.00903614457831325
06037402402,very_low,2052,138,145,14,0.0706627680311891,0.0672514619883041,0.00682261208576998
06037402403,high,260,7,20,1,0.0769230769230769,0.0269230769230769,0.00384615384615385
06037402403,low,1602,95,95,7,0.0593008739076155,0.0593008739076155,0.00436953807740325
06037402403,middle,1105,79,72,5,0.065158371040724,0.0714932126696833,0.00452488687782806
06037402403,very_low,2117,115,132,4,0.0623523854511101,0.0543221539914974,0.00188946622579121
06037402404,high,122,3,6,0,0.0491803278688525,0.0245901639344262,0
06037402404,low,6,0,0,0,0,0,0
06037402404,middle,3,1,0,0,0,0.333333333333333,0
06037402404,very_low,62,1,1,1,0.0161290322580645,0.0161290322580645,0.0161290322580645
06037402405,high,89,9,10,0,0.112359550561798,0.101123595505618,0
06037402405,low,470,22,39,1,0.0829787234042553,0.0468085106382979,0.00212765957446809
06037402405,middle,351,24,31,2,0.0883190883190883,0.0683760683760684,0.0056980056980057
06037402405,very_low,568,36,25,4,0.0440140845070423,0.0633802816901408,0.00704225352112676
06037402406,high,399,34,31,4,0.0776942355889724,0.0852130325814536,0.0100250626566416
06037402406,low,1315,99,135,13,0.102661596958175,0.0752851711026616,0.00988593155893536
06037402406,middle,1327,114,128,12,0.0964581763376036,0.0859080633006782,0.00904295403165034
06037402406,very_low,2574,191,155,27,0.0602175602175602,0.0742035742035742,0.0104895104895105
06037402501,high,111,6,4,0,0.036036036036036,0.0540540540540541,0
06037402501,low,1836,90,89,18,0.0484749455337691,0.0490196078431373,0.00980392156862745
06037402501,middle,852,58,56,3,0.0657276995305164,0.068075117370892,0.00352112676056338
06037402501,very_low,6310,363,334,48,0.052931854199683,0.057527733755943,0.00760697305863709
06037402502,high,381,39,36,3,0.0944881889763779,0.102362204724409,0.0078740157480315
06037402502,low,3624,240,225,43,0.0620860927152318,0.0662251655629139,0.0118653421633554
06037402502,middle,2039,145,157,38,0.0769985286905346,0.0711132908288377,0.0186365865620402
06037402502,very_low,6353,378,355,74,0.0558791122304423,0.0594994490791752,0.0116480402959232
06037402600,high,1367,103,159,28,0.116313094367228,0.0753474762253109,0.0204828090709583
06037402600,low,2664,220,189,30,0.070945945945946,0.0825825825825826,0.0112612612612613
06037402600,middle,2184,184,190,19,0.086996336996337,0.0842490842490843,0.0086996336996337
06037402600,very_low,6150,492,349,46,0.0567479674796748,0.08,0.00747967479674797
06037402702,high,178,13,13,2,0.0730337078651685,0.0730337078651685,0.0112359550561798
06037402702,low,1796,111,109,21,0.0606904231625835,0.061804008908686,0.0116926503340757
06037402702,middle,764,48,72,12,0.0942408376963351,0.0628272251308901,0.0157068062827225
06037402702,very_low,8689,489,451,112,0.0519047071009322,0.0562780527103234,0.0128898607434688
06037402703,high,306,26,39,3,0.127450980392157,0.0849673202614379,0.00980392156862745
06037402703,low,1206,129,125,14,0.103648424543947,0.106965174129353,0.0116086235489221
06037402703,middle,733,75,84,10,0.114597544338336,0.102319236016371,0.0136425648021828
06037402703,very_low,1942,194,201,18,0.103501544799176,0.0998970133882595,0.00926879505664264
06037402705,high,449,45,46,4,0.102449888641425,0.10022271714922,0.0089086859688196
06037402705,low,483,41,53,5,0.109730848861284,0.0848861283643892,0.010351966873706
06037402705,middle,624,76,64,6,0.102564102564103,0.121794871794872,0.00961538461538462
06037402705,very_low,41,2,1,0,0.024390243902439,0.0487804878048781,0
06037402706,high,668,53,64,3,0.0958083832335329,0.0793413173652695,0.00449101796407186
06037402706,low,1121,92,92,3,0.0820695807314898,0.0820695807314898,0.00267618198037467
06037402706,middle,851,64,85,5,0.099882491186839,0.0752056404230317,0.00587544065804935
06037402706,very_low,564,52,45,2,0.0797872340425532,0.0921985815602837,0.00354609929078014
06037402801,high,165,5,9,0,0.0545454545454545,0.0303030303030303,0
06037402801,low,1583,71,76,15,0.0480101073910297,0.0448515476942514,0.00947567909033481
06037402801,middle,838,56,50,11,0.0596658711217184,0.0668257756563246,0.013126491646778
06037402801,very_low,5618,254,260,42,0.0462798148807405,0.0452118191527234,0.00747597009611962
06037402803,high,180,8,15,0,0.0833333333333333,0.0444444444444444,0
06037402803,low,1085,58,50,10,0.0460829493087558,0.0534562211981567,0.00921658986175115
06037402803,middle,572,35,50,4,0.0874125874125874,0.0611888111888112,0.00699300699300699
06037402803,very_low,3449,219,168,10,0.0487097709481009,0.063496665700203,0.00289939112786315
06037402804,high,226,16,17,1,0.0752212389380531,0.0707964601769912,0.00442477876106195
06037402804,low,1726,104,70,12,0.0405561993047509,0.0602549246813442,0.00695249130938586
06037402804,middle,927,66,59,5,0.0636461704422869,0.0711974110032362,0.00539374325782093
06037402804,very_low,4073,244,214,32,0.0525411244782715,0.0599067026761601,0.00785661674441444
06037402902,high,654,31,36,5,0.055045871559633,0.0474006116207951,0.00764525993883792
06037402902,low,2238,134,124,21,0.0554066130473637,0.0598748882931189,0.00938337801608579
06037402902,middle,1853,93,110,21,0.0593631948192121,0.0501888828926066,0.011332973556395
06037402902,very_low,4047,223,192,23,0.0474425500370645,0.0551025450951322,0.00568322213985668
06037402903,high,726,35,50,6,0.068870523415978,0.0482093663911846,0.00826446280991736
06037402903,low,1654,114,135,4,0.0816203143893591,0.0689238210399033,0.00241837968561064
06037402903,middle,1573,93,117,6,0.0743801652892562,0.0591226954863319,0.00381436745073109
06037402903,very_low,1331,89,62,10,0.0465815176558978,0.0668670172802404,0.00751314800901578
06037402904,high,201,18,19,0,0.0945273631840796,0.0895522388059701,0
06037402904,low,651,48,30,3,0.0460829493087558,0.0737327188940092,0.00460829493087558
06037402904,middle,559,41,58,5,0.103756708407871,0.073345259391771,0.00894454382826476
06037402904,very_low,500,28,55,1,0.11,0.056,0.002
06037403000,high,366,33,28,2,0.0765027322404372,0.0901639344262295,0.00546448087431694
06037403000,low,2071,140,130,18,0.0627716079188798,0.067600193143409,0.00869145340415258
06037403000,middle,1466,81,115,9,0.0784447476125512,0.0552523874488404,0.00613915416098226
06037403000,very_low,2119,114,119,16,0.0561585653610193,0.0537989617744219,0.00755073147711185
06037403200,high,2,0,0,0,0,0,0
06037403200,low,79,0,3,0,0.0379746835443038,0,0
06037403200,middle,2,0,0,0,0,0,0
06037403200,very_low,136,1,4,0,0.0294117647058824,0.00735294117647059,0
06037403303,high,1870,97,147,7,0.0786096256684492,0.0518716577540107,0.00374331550802139
06037403303,low,15,2,1,0,0.0666666666666667,0.133333333333333,0
06037403303,middle,192,12,10,0,0.0520833333333333,0.0625,0
06037403303,very_low,6,0,1,0,0.166666666666667,0,0
06037403304,high,2051,183,266,7,0.129692832764505,0.0892247684056558,0.00341296928327645
06037403304,low,11,0,3,0,0.272727272727273,0,0
06037403304,middle,28,2,3,0,0.107142857142857,0.0714285714285714,0
06037403304,very_low,0,0,0,0,,,
06037403305,high,1059,122,162,5,0.152974504249292,0.115203021718602,0.00472143531633617
06037403305,low,3,1,1,0,0.333333333333333,0.333333333333333,0
06037403305,middle,17,2,1,1,0.0588235294117647,0.117647058823529,0.0588235294117647
06037403305,very_low,0,0,0,0,,,
06037403312,high,1887,200,243,18,0.128775834658188,0.105988341282459,0.0095389507154213
06037403312,low,434,42,55,2,0.126728110599078,0.0967741935483871,0.00460829493087558
06037403312,middle,1255,105,120,5,0.0956175298804781,0.0836653386454183,0.00398406374501992
06037403312,very_low,199,16,27,0,0.135678391959799,0.0804020100502513,0
06037403316,high,4790,555,574,59,0.119832985386221,0.115866388308977,0.0123173277661795
06037403316,low,583,48,70,3,0.120068610634648,0.0823327615780446,0.00514579759862779
06037403316,middle,1335,136,116,11,0.0868913857677903,0.10187265917603,0.00823970037453184
06037403316,very_low,94,3,7,1,0.074468085106383,0.0319148936170213,0.0106382978723404
06037403317,high,1206,142,152,8,0.126036484245439,0.117744610281924,0.0066334991708126
06037403317,low,2,0,0,0,0,0,0
06037403317,middle,35,1,3,0,0.0857142857142857,0.0285714285714286,0
06037403317,very_low,0,0,0,0,,,
06037403318,high,2102,217,270,41,0.128449096098953,0.103235014272122,0.0195052331113225
06037403318,low,373,47,38,2,0.101876675603217,0.126005361930295,0.00536193029490617
06037403318,middle,525,72,61,4,0.116190476190476,0.137142857142857,0.00761904761904762
06037403318,very_low,248,25,37,3,0.149193548387097,0.100806451612903,0.0120967741935484
06037403319,high,4214,569,487,47,0.115567157095396,0.135026103464642,0.0111532985287138
06037403319,low,207,16,33,1,0.159420289855072,0.0772946859903382,0.00483091787439614
06037403319,middle,1301,175,152,16,0.116833205226749,0.134511913912375,0.0122982321291314
06037403319,very_low,26,1,6,0,0.230769230769231,0.0384615384615385,0
06037403320,high,2412,245,272,11,0.112769485903814,0.101575456053068,0.00456053067993367
06037403320,low,1,0,0,0,0,0,0
06037403320,middle,126,7,9,0,0.0714285714285714,0.0555555555555556,0
06037403320,very_low,0,0,0,0,,,
06037403321,high,2618,267,289,13,0.11038961038961,0.101986249045073,0.00496562261268144
06037403321,low,133,15,7,0,0.0526315789473684,0.112781954887218,0
06037403321,middle,641,66,40,0,0.062402496099844,0.102964118564743,0
06037403321,very_low,3,1,0,0,0,0.333333333333333,0
06037403322,high,2077,244,284,18,0.136735676456428,0.117477130476649,0.00866634569090034
06037403322,low,9,0,1,0,0.111111111111111,0,0
06037403322,middle,255,29,31,0,0.12156862745098,0.113725490196078,0
06037403322,very_low,0,0,0,0,,,
06037403323,high,3862,401,447,54,0.115743138270326,0.103832211289487,0.013982392542724
06037403323,low,31,0,5,0,0.161290322580645,0,0
06037403323,middle,446,42,65,8,0.145739910313901,0.0941704035874439,0.0179372197309417
06037403323,very_low,18,0,5,0,0.277777777777778,0,0
06037403324,high,4316,411,469,48,0.108665430954588,0.095227062094532,0.0111214087117702
06037403324,low,29,2,5,1,0.172413793103448,0.0689655172413793,0.0344827586206897
06037403324,middle,457,70,64,4,0.140043763676149,0.153172866520788,0.0087527352297593
06037403324,very_low,3,0,0,0,0,0,0
06037403325,high,2674,365,425,24,0.158937920718025,0.136499626028422,0.00897531787584144
06037403325,low,6,0,0,0,0,0,0
06037403325,middle,68,4,6,0,0.0882352941176471,0.0588235294117647,0
06037403325,very_low,0,0,0,0,,,
06037403401,high,2059,151,227,14,0.110247693054881,0.0733365711510442,0.00679941719281205
06037403401,low,196,16,17,2,0.086734693877551,0.0816326530612245,0.0102040816326531
06037403401,middle,470,53,43,2,0.0914893617021277,0.112765957446809,0.00425531914893617
06037403401,very_low,1,0,0,0,0,0,0
06037403402,high,2142,120,513,15,0.239495798319328,0.0560224089635854,0.00700280112044818
06037403402,low,7,0,0,0,0,0,0
06037403402,middle,27,1,8,0,0.296296296296296,0.037037037037037,0
06037403402,very_low,1,1,0,0,0,1,0
06037403403,high,970,76,114,12,0.117525773195876,0.0783505154639175,0.0123711340206186
06037403403,low,1,0,0,0,0,0,0
06037403403,middle,4,0,0,0,0,0,0
06037403403,very_low,0,0,0,0,,,
06037403404,high,558,63,90,1,0.161290322580645,0.112903225806452,0.0017921146953405
06037403404,low,0,0,0,0,,,
06037403404,middle,2,0,0,0,0,0,0
06037403404,very_low,0,0,0,0,,,
06037403405,high,295,34,37,1,0.125423728813559,0.115254237288136,0.00338983050847458
06037403405,low,0,0,0,0,,,
06037403405,middle,0,0,0,0,,,
06037403405,very_low,0,0,0,0,,,
06037403406,high,2408,266,279,20,0.115863787375415,0.11046511627907,0.00830564784053156
06037403406,low,15,5,0,0,0,0.333333333333333,0
06037403406,middle,417,41,30,0,0.0719424460431655,0.0983213429256595,0
06037403406,very_low,5,0,1,0,0.2,0,0
06037403407,high,481,28,63,5,0.130977130977131,0.0582120582120582,0.0103950103950104
06037403407,low,11,1,0,0,0,0.0909090909090909,0
06037403407,middle,12,0,0,0,0,0,0
06037403407,very_low,11,0,0,0,0,0,0
06037403408,high,1938,166,179,21,0.0923632610939112,0.0856553147574819,0.0108359133126935
06037403408,low,2,0,0,0,0,0,0
06037403408,middle,13,0,2,0,0.153846153846154,0,0
06037403408,very_low,7,0,1,0,0.142857142857143,0,0
06037403500,high,1675,129,219,4,0.130746268656716,0.0770149253731343,0.00238805970149254
06037403500,low,74,5,15,0,0.202702702702703,0.0675675675675676,0
06037403500,middle,198,17,50,0,0.252525252525253,0.0858585858585859,0
06037403500,very_low,4,0,0,0,0,0,0
06037403600,high,3986,322,412,19,0.103361766181636,0.08078273958856,0.00476668339187155
06037403600,low,939,115,91,4,0.0969116080937167,0.122470713525027,0.00425985090521832
06037403600,middle,2321,244,240,8,0.10340370529944,0.105127100387764,0.003446790176648
06037403600,very_low,94,7,5,0,0.0531914893617021,0.074468085106383,0
06037403702,high,1169,91,159,4,0.136013686911891,0.0778443113772455,0.00342172797262618
06037403702,low,52,5,3,0,0.0576923076923077,0.0961538461538462,0
06037403702,middle,312,27,33,0,0.105769230769231,0.0865384615384615,0
06037403702,very_low,0,0,0,0,,,
06037403703,high,2129,134,259,3,0.121653358384218,0.062940347581024,0.00140911225927666
06037403703,low,120,3,15,0,0.125,0.025,0
06037403703,middle,536,40,56,0,0.104477611940299,0.0746268656716418,0
06037403703,very_low,3,0,0,0,0,0,0
06037403721,high,1651,122,171,12,0.103573591762568,0.0738946093276802,0.00726832222895215
06037403721,low,1900,161,169,13,0.0889473684210526,0.0847368421052632,0.0068421052631579
06037403721,middle,1986,170,190,12,0.0956696878147029,0.0855991943605237,0.00604229607250755
06037403721,very_low,1106,100,86,6,0.0777576853526221,0.0904159132007233,0.0054249547920434
06037403722,high,1821,140,181,16,0.0993959362987369,0.0768808347062054,0.00878638110928062
06037403722,low,2894,277,231,9,0.0798203178991016,0.0957152729785764,0.00310988251554941
06037403722,middle,2351,201,186,18,0.0791152700978307,0.0854955338153977,0.00765631646108039
06037403722,very_low,3476,304,212,27,0.0609896432681243,0.0874568469505178,0.00776754890678941
06037403801,high,2746,251,299,25,0.108885651857247,0.0914056809905317,0.00910415149308085
06037403801,low,1768,162,130,9,0.0735294117647059,0.0916289592760181,0.00509049773755656
06037403801,middle,3011,309,249,30,0.0826967784789107,0.102623713052142,0.00996346728661574
06037403801,very_low,571,43,60,2,0.10507880910683,0.0753064798598949,0.00350262697022767
06037403802,high,2999,243,311,18,0.103701233744582,0.081027009003001,0.00600200066688896
06037403802,low,2266,200,216,9,0.0953221535745808,0.088261253309797,0.00397175639894086
06037403802,middle,3336,282,258,23,0.0773381294964029,0.0845323741007194,0.00689448441247002
06037403802,very_low,1659,96,141,6,0.0849909584086799,0.0578661844484629,0.00361663652802893
06037403901,high,680,68,86,4,0.126470588235294,0.1,0.00588235294117647
06037403901,low,201,20,30,2,0.149253731343284,0.0995024875621891,0.0099502487562189
06037403901,middle,551,69,56,3,0.101633393829401,0.125226860254083,0.00544464609800363
06037403901,very_low,44,6,3,0,0.0681818181818182,0.136363636363636,0
06037403902,high,1644,166,167,11,0.101581508515815,0.100973236009732,0.00669099756690998
06037403902,low,1844,176,157,8,0.0851409978308026,0.0954446854663774,0.00433839479392625
06037403902,middle,1804,174,183,10,0.101441241685144,0.0964523281596452,0.00554323725055432
06037403902,very_low,511,53,46,1,0.0900195694716243,0.103718199608611,0.00195694716242661
06037404000,high,1151,108,115,0,0.0999131190269331,0.0938314509122502,0
06037404000,low,1609,196,131,2,0.0814170292106899,0.121814791796147,0.00124300807955252
06037404000,middle,1692,166,164,7,0.0969267139479905,0.0981087470449173,0.0041371158392435
06037404000,very_low,462,40,31,0,0.0670995670995671,0.0865800865800866,0
06037404100,high,1665,139,148,10,0.0888888888888889,0.0834834834834835,0.00600600600600601
06037404100,low,1587,115,119,7,0.0749842470069313,0.072463768115942,0.00441083805923125
06037404100,middle,1471,124,111,9,0.0754588715159755,0.0842963970088375,0.00611828687967369
06037404100,very_low,558,32,46,4,0.0824372759856631,0.0573476702508961,0.00716845878136201
06037404201,high,412,35,55,1,0.133495145631068,0.0849514563106796,0.00242718446601942
06037404201,low,865,55,50,7,0.0578034682080925,0.0635838150289017,0.00809248554913295
06037404201,middle,712,65,57,6,0.0800561797752809,0.0912921348314607,0.00842696629213483
06037404201,very_low,3277,225,188,21,0.0573695453158377,0.068660360085444,0.00640830027464144
06037404202,high,208,21,32,2,0.153846153846154,0.100961538461538,0.00961538461538462
06037404202,low,1203,94,77,0,0.0640066500415628,0.0781379883624273,0
06037404202,middle,654,46,51,4,0.0779816513761468,0.0703363914373089,0.00611620795107034
06037404202,very_low,1526,108,84,7,0.055045871559633,0.0707732634338139,0.00458715596330275
06037404301,high,586,47,66,13,0.112627986348123,0.0802047781569966,0.0221843003412969
06037404301,low,2163,136,120,28,0.0554785020804438,0.0628756356911697,0.0129449838187702
06037404301,middle,1539,110,104,22,0.0675763482781027,0.0714749837556855,0.0142949967511371
06037404301,very_low,5913,362,361,43,0.0610519194994081,0.0612210383899882,0.00727211229494334
06037404302,high,310,29,50,0,0.161290322580645,0.0935483870967742,0
06037404302,low,513,53,44,3,0.0857699805068226,0.103313840155945,0.00584795321637427
06037404302,middle,462,56,45,1,0.0974025974025974,0.121212121212121,0.00216450216450216
06037404302,very_low,574,54,58,3,0.101045296167247,0.0940766550522648,0.00522648083623693
06037404401,high,517,35,46,8,0.0889748549323018,0.0676982591876209,0.0154738878143133
06037404401,low,1531,109,105,9,0.0685826257348138,0.0711952971913782,0.00587851077726976
06037404401,middle,1068,63,87,10,0.0814606741573034,0.0589887640449438,0.00936329588014981
06037404401,very_low,1708,125,103,9,0.0603044496487119,0.0731850117096019,0.00526932084309134
06037404402,high,1788,126,155,18,0.0866890380313199,0.0704697986577181,0.0100671140939597
06037404402,low,1627,132,120,9,0.0737553779963122,0.0811309157959435,0.00553165334972342
06037404402,middle,1413,113,107,12,0.075725406935598,0.0799716914366596,0.00849256900212314
06037404402,very_low,995,65,43,7,0.04321608040201,0.0653266331658292,0.00703517587939699
06037404501,high,447,18,24,0,0.0536912751677852,0.0402684563758389,0
06037404501,low,1278,82,90,6,0.0704225352112676,0.0641627543035994,0.00469483568075117
06037404501,middle,974,61,76,5,0.0780287474332649,0.0626283367556468,0.00513347022587269
06037404501,very_low,1303,86,76,11,0.0583269378357636,0.0660015349194167,0.00844205679201842
06037404503,high,1056,102,121,3,0.114583333333333,0.0965909090909091,0.00284090909090909
06037404503,low,948,76,68,0,0.0717299578059072,0.080168776371308,0
06037404503,middle,859,76,83,3,0.0966239813736903,0.0884749708963912,0.00349243306169965
06037404503,very_low,205,14,13,0,0.0634146341463415,0.0682926829268293,0
06037404504,high,202,5,11,1,0.0544554455445545,0.0247524752475248,0.00495049504950495
06037404504,low,1611,102,118,13,0.0732464307883302,0.0633147113594041,0.00806952203600248
06037404504,middle,1157,68,65,3,0.0561797752808989,0.0587726879861711,0.00259291270527226
06037404504,very_low,4429,278,277,16,0.0625423346127794,0.0627681192142696,0.00361255362384285
06037404600,high,380,7,31,0,0.0815789473684211,0.0184210526315789,0
06037404600,low,724,16,36,4,0.0497237569060774,0.0220994475138122,0.00552486187845304
06037404600,middle,544,19,29,3,0.0533088235294118,0.0349264705882353,0.00551470588235294
06037404600,very_low,707,18,38,11,0.0537482319660538,0.0254596888260255,0.0155586987270156
06037404701,high,647,34,53,7,0.0819165378670788,0.0525502318392581,0.0108191653786708
06037404701,low,1468,91,103,6,0.0701634877384196,0.0619891008174387,0.00408719346049046
06037404701,middle,1138,64,69,13,0.0606326889279438,0.0562390158172232,0.0114235500878735
06037404701,very_low,1760,105,98,3,0.0556818181818182,0.0596590909090909,0.00170454545454545
06037404702,high,980,74,91,11,0.0928571428571429,0.0755102040816327,0.0112244897959184
06037404702,low,2036,158,136,20,0.0667976424361493,0.0776031434184676,0.00982318271119843
06037404702,middle,2068,141,144,13,0.0696324951644101,0.0681818181818182,0.0062862669245648
06037404702,very_low,2239,140,118,20,0.0527020991514069,0.0625279142474319,0.00893255917820456
06037404703,high,850,38,38,2,0.0447058823529412,0.0447058823529412,0.00235294117647059
06037404703,low,973,58,65,6,0.0668036998972251,0.0596094552929085,0.00616649537512847
06037404703,middle,1142,58,71,5,0.0621716287215412,0.0507880910683012,0.00437828371278459
06037404703,very_low,1973,127,97,12,0.0491637100861632,0.0643689812468322,0.00608210846426761
06037404801,high,893,66,73,8,0.0817469204927212,0.0739081746920493,0.00895856662933931
06037404801,low,3671,271,205,26,0.0558430945246527,0.0738218469081994,0.00708253881776083
06037404801,middle,1986,129,116,15,0.0584088620342397,0.0649546827794562,0.00755287009063444
06037404801,very_low,4370,289,238,32,0.0544622425629291,0.0661327231121281,0.00732265446224256
06037404802,high,625,47,69,2,0.1104,0.0752,0.0032
06037404802,low,1638,132,110,12,0.0671550671550672,0.0805860805860806,0.00732600732600733
06037404802,middle,1244,94,123,5,0.0988745980707395,0.0755627009646302,0.00401929260450161
06037404802,very_low,1676,115,119,5,0.0710023866348449,0.0686157517899761,0.00298329355608592
06037404803,high,196,7,8,2,0.0408163265306122,0.0357142857142857,0.0102040816326531
06037404803,low,819,49,53,0,0.0647130647130647,0.0598290598290598,0
06037404803,middle,750,44,35,5,0.0466666666666667,0.0586666666666667,0.00666666666666667
06037404803,very_low,807,46,26,1,0.0322180916976456,0.057001239157373,0.00123915737298637
06037404901,high,906,56,95,11,0.10485651214128,0.0618101545253863,0.0121412803532009
06037404901,low,1752,116,98,13,0.0559360730593607,0.0662100456621005,0.00742009132420091
06037404901,middle,1705,92,96,13,0.0563049853372434,0.0539589442815249,0.00762463343108504
06037404901,very_low,1000,58,63,5,0.063,0.058,0.005
06037404902,high,858,68,80,5,0.0932400932400932,0.0792540792540793,0.00582750582750583
06037404902,low,820,67,59,2,0.0719512195121951,0.0817073170731707,0.0024390243902439
