GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031063301,0.0,12.0,38.0,31.0,5.0,40.0,0.0,9.0,48.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,4.0,18.0,1.0,0.0,177.0,0.0,434
17031063302,0.0,20.0,55.0,32.0,4.0,63.0,0.0,12.0,55.0,0.0,0.0,1.0,1.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,14.0,0.0,1.0,189.0,0.0,520
17031063303,0.0,14.0,48.0,9.0,2.0,47.0,0.0,6.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,1.0,3.0,1.0,1.0,196.0,0.0,414
17031063400,0.0,45.0,82.0,89.0,5.0,111.0,0.0,26.0,109.0,0.0,0.0,1.0,0.0,0.0,4.0,31.0,18.0,0.0,0.0,0.0,2.0,1.0,29.0,3.0,0.0,7.0,38.0,1.0,1.0,714.0,1.0,1318
17031070101,0.0,34.0,135.0,39.0,3.0,220.0,0.0,28.0,70.0,0.0,0.0,0.0,0.0,1.0,2.0,141.0,34.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,3.0,32.0,2.0,1.0,794.0,0.0,1617
17031070102,0.0,21.0,70.0,36.0,3.0,80.0,0.0,15.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,8.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,7.0,17.0,0.0,3.0,364.0,4.0,810
17031070103,0.0,6.0,37.0,45.0,1.0,49.0,0.0,14.0,58.0,0.0,0.0,1.0,0.0,0.0,3.0,20.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,19.0,0.0,2.0,192.0,0.0,469
17031070200,0.0,45.0,172.0,176.0,8.0,197.0,0.0,34.0,102.0,1.0,0.0,1.0,0.0,1.0,11.0,81.0,24.0,0.0,0.0,0.0,2.0,0.0,70.0,1.0,1.0,7.0,68.0,5.0,2.0,722.0,1.0,1732
17031070300,0.0,50.0,259.0,143.0,7.0,289.0,0.0,81.0,138.0,1.0,1.0,3.0,1.0,1.0,18.0,71.0,36.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,15.0,74.0,7.0,0.0,860.0,1.0,2098
17031070400,1.0,27.0,76.0,126.0,4.0,148.0,0.0,20.0,61.0,0.0,1.0,0.0,1.0,0.0,3.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,42.0,6.0,0.0,442.0,0.0,1068
17031070500,2.0,5.0,24.0,116.0,2.0,119.0,0.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,5.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,2.0,11.0,0.0,0.0,369.0,0.0,760
17031070600,1.0,14.0,63.0,153.0,1.0,106.0,0.0,16.0,36.0,0.0,0.0,0.0,1.0,0.0,3.0,39.0,7.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,1.0,29.0,4.0,0.0,329.0,0.0,833
17031070700,0.0,70.0,182.0,168.0,5.0,201.0,0.0,158.0,94.0,1.0,1.0,0.0,0.0,1.0,3.0,65.0,53.0,0.0,0.0,1.0,9.0,0.0,62.0,2.0,0.0,14.0,41.0,2.0,0.0,1016.0,6.0,2155
17031071000,1.0,25.0,81.0,117.0,7.0,183.0,0.0,38.0,50.0,0.0,0.0,1.0,0.0,2.0,1.0,44.0,79.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,8.0,37.0,2.0,1.0,589.0,3.0,1307
17031071100,1.0,34.0,177.0,155.0,3.0,212.0,0.0,29.0,104.0,1.0,0.0,0.0,1.0,0.0,5.0,61.0,33.0,0.0,0.0,0.0,3.0,0.0,28.0,2.0,0.0,9.0,84.0,7.0,1.0,870.0,1.0,1821
17031071200,1.0,55.0,295.0,123.0,5.0,229.0,0.0,47.0,71.0,0.0,0.0,6.0,0.0,5.0,17.0,60.0,63.0,0.0,0.0,0.0,4.0,0.0,49.0,1.0,0.0,13.0,65.0,5.0,1.0,757.0,0.0,1872
17031071300,1.0,14.0,52.0,118.0,2.0,141.0,0.0,21.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,6.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,1.0,3.0,41.0,2.0,1.0,467.0,1.0,1027
17031071400,0.0,36.0,99.0,91.0,3.0,220.0,0.0,24.0,115.0,0.0,0.0,1.0,1.0,0.0,4.0,120.0,24.0,0.0,0.0,0.0,2.0,0.0,48.0,1.0,0.0,5.0,37.0,4.0,1.0,1046.0,2.0,1884
17031071500,0.0,66.0,240.0,132.0,6.0,289.0,0.0,50.0,182.0,0.0,0.0,3.0,0.0,1.0,19.0,83.0,39.0,0.0,0.0,0.0,2.0,2.0,77.0,3.0,1.0,15.0,45.0,9.0,0.0,1500.0,2.0,2766
17031071600,0.0,8.0,22.0,37.0,0.0,50.0,0.0,7.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,17.0,1.0,0.0,156.0,1.0,350
17031071700,0.0,14.0,59.0,47.0,0.0,68.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,6.0,23.0,3.0,1.0,255.0,0.0,595
17031071800,2.0,16.0,89.0,110.0,4.0,134.0,0.0,18.0,46.0,0.0,0.0,2.0,0.0,0.0,1.0,45.0,17.0,0.0,0.0,0.0,5.0,0.0,40.0,0.0,0.0,2.0,34.0,3.0,1.0,316.0,3.0,888
17031080100,0.0,27.0,108.0,21.0,1.0,90.0,0.0,17.0,96.0,0.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,0.0,0.0,0.0,3.0,1.0,61.0,11.0,0.0,11.0,21.0,6.0,5.0,323.0,4.0,891
17031080201,1.0,19.0,61.0,24.0,0.0,70.0,0.0,6.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,8.0,0.0,0.0,0.0,1.0,0.0,40.0,4.0,0.0,0.0,17.0,2.0,0.0,285.0,1.0,630
17031080202,0.0,69.0,296.0,31.0,10.0,159.0,0.0,78.0,219.0,0.0,0.0,5.0,0.0,0.0,3.0,38.0,72.0,0.0,0.0,0.0,3.0,1.0,81.0,68.0,0.0,13.0,93.0,12.0,3.0,1032.0,3.0,2289
17031080300,2.0,59.0,194.0,128.0,6.0,210.0,0.0,33.0,124.0,0.0,0.0,1.0,1.0,2.0,14.0,55.0,78.0,0.0,0.0,0.0,4.0,0.0,62.0,5.0,0.0,9.0,97.0,2.0,1.0,791.0,3.0,1881
17031080400,1.0,235.0,723.0,141.0,10.0,319.0,0.0,452.0,105.0,25.0,3.0,5.0,5.0,0.0,7.0,43.0,344.0,0.0,0.0,0.0,36.0,0.0,204.0,0.0,0.0,21.0,110.0,9.0,3.0,672.0,28.0,3501
17031081000,0.0,93.0,272.0,71.0,12.0,223.0,0.0,81.0,209.0,1.0,1.0,3.0,1.0,0.0,3.0,81.0,140.0,0.0,0.0,0.0,6.0,0.0,145.0,18.0,0.0,7.0,100.0,5.0,1.0,1086.0,4.0,2563
17031081100,0.0,57.0,272.0,25.0,7.0,86.0,0.0,37.0,154.0,0.0,0.0,7.0,0.0,2.0,6.0,23.0,43.0,0.0,0.0,0.0,3.0,0.0,63.0,38.0,0.0,5.0,46.0,5.0,0.0,586.0,2.0,1467
17031081201,1.0,146.0,376.0,81.0,10.0,109.0,0.0,254.0,1452.0,0.0,1.0,9.0,1.0,0.0,8.0,41.0,127.0,1.0,0.0,0.0,2.0,0.0,110.0,44.0,1.0,43.0,136.0,15.0,2.0,3562.0,7.0,6539
17031081202,1.0,34.0,165.0,30.0,3.0,75.0,0.0,21.0,128.0,0.0,0.0,8.0,3.0,3.0,5.0,29.0,18.0,0.0,0.0,0.0,1.0,0.0,57.0,34.0,0.0,6.0,31.0,4.0,1.0,588.0,4.0,1249
17031081300,0.0,34.0,121.0,17.0,3.0,42.0,0.0,81.0,156.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,18.0,0.0,0.0,0.0,3.0,0.0,68.0,35.0,1.0,16.0,12.0,4.0,0.0,1046.0,2.0,1678
17031081401,0.0,92.0,217.0,17.0,14.0,90.0,0.0,113.0,239.0,0.0,0.0,4.0,2.0,0.0,1.0,37.0,40.0,0.0,0.0,0.0,4.0,1.0,119.0,83.0,0.0,20.0,42.0,9.0,3.0,1370.0,5.0,2522
17031081402,0.0,27.0,163.0,11.0,4.0,85.0,0.0,41.0,112.0,0.0,0.0,2.0,1.0,1.0,4.0,30.0,26.0,0.0,0.0,0.0,1.0,0.0,58.0,1.0,0.0,9.0,18.0,9.0,2.0,764.0,2.0,1371
17031081403,1.0,83.0,287.0,58.0,5.0,190.0,1.0,124.0,447.0,0.0,0.0,5.0,5.0,0.0,6.0,58.0,44.0,1.0,0.0,2.0,2.0,0.0,181.0,221.0,1.0,37.0,83.0,10.0,1.0,2535.0,6.0,4394
17031081500,0.0,105.0,329.0,66.0,18.0,212.0,0.0,139.0,464.0,0.0,0.0,7.0,0.0,1.0,12.0,61.0,72.0,0.0,0.0,0.0,3.0,0.0,166.0,94.0,1.0,22.0,125.0,10.0,1.0,2589.0,4.0,4501
17031081600,0.0,118.0,507.0,60.0,7.0,158.0,0.0,80.0,303.0,1.0,0.0,10.0,1.0,1.0,7.0,54.0,74.0,1.0,0.0,0.0,0.0,0.0,79.0,68.0,0.0,16.0,79.0,9.0,1.0,1415.0,3.0,3052
17031081700,1.0,145.0,770.0,131.0,15.0,279.0,0.0,211.0,568.0,0.0,3.0,10.0,0.0,2.0,32.0,106.0,101.0,0.0,0.0,0.0,5.0,0.0,160.0,127.0,0.0,22.0,134.0,9.0,1.0,1919.0,9.0,4760
17031081800,1.0,181.0,912.0,205.0,11.0,574.0,0.0,244.0,408.0,2.0,2.0,15.0,4.0,1.0,24.0,193.0,267.0,0.0,0.0,0.0,2.0,0.0,166.0,31.0,0.0,24.0,186.0,13.0,3.0,2608.0,20.0,6097
17031081900,0.0,88.0,350.0,13.0,5.0,126.0,0.0,731.0,23.0,9.0,4.0,2.0,1.0,1.0,8.0,20.0,492.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,15.0,41.0,0.0,1.0,160.0,16.0,2143
17031090100,0.0,15.0,71.0,31.0,1.0,75.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,3.0,0.0,50.0,1.0,0.0,2.0,2.0,1.0,0.0,96.0,0.0,408
17031090200,3.0,47.0,210.0,70.0,3.0,258.0,0.0,30.0,84.0,0.0,0.0,1.0,2.0,4.0,1.0,25.0,11.0,0.0,0.0,0.0,2.0,0.0,117.0,0.0,0.0,6.0,9.0,5.0,2.0,263.0,1.0,1154
17031090300,0.0,11.0,29.0,13.0,0.0,40.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,0.0,51.0,0.0,215
17031100100,1.0,81.0,214.0,94.0,4.0,281.0,0.0,29.0,80.0,0.0,0.0,0.0,3.0,4.0,1.0,49.0,31.0,0.0,0.0,1.0,26.0,0.0,141.0,3.0,0.0,7.0,17.0,4.0,0.0,289.0,5.0,1365
17031100200,2.0,80.0,220.0,116.0,4.0,277.0,0.0,33.0,95.0,2.0,1.0,0.0,1.0,6.0,3.0,42.0,24.0,0.0,0.0,0.0,18.0,0.0,154.0,0.0,0.0,4.0,14.0,10.0,0.0,379.0,4.0,1489
17031100300,0.0,45.0,110.0,105.0,3.0,224.0,0.0,25.0,48.0,0.0,0.0,0.0,2.0,1.0,2.0,20.0,26.0,0.0,0.0,0.0,10.0,0.0,83.0,0.0,0.0,6.0,3.0,5.0,0.0,264.0,0.0,982
17031100400,0.0,20.0,53.0,26.0,0.0,58.0,0.0,19.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,0.0,2.0,1.0,3.0,0.0,130.0,0.0,421
17031100500,0.0,58.0,134.0,92.0,4.0,233.0,0.0,30.0,82.0,0.0,0.0,2.0,0.0,4.0,2.0,41.0,27.0,0.0,0.0,0.0,15.0,0.0,119.0,0.0,0.0,7.0,16.0,4.0,0.0,466.0,3.0,1339
17031100600,6.0,83.0,312.0,80.0,3.0,275.0,0.0,50.0,81.0,0.0,1.0,0.0,1.0,3.0,4.0,39.0,97.0,0.0,0.0,0.0,9.0,0.0,119.0,0.0,0.0,9.0,20.0,11.0,1.0,456.0,6.0,1666
17031100700,1.0,36.0,67.0,54.0,1.0,133.0,0.0,15.0,47.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,17.0,0.0,0.0,0.0,8.0,0.0,71.0,0.0,0.0,4.0,2.0,3.0,0.0,167.0,0.0,640
17031110100,5.0,74.0,220.0,95.0,6.0,261.0,0.0,23.0,59.0,0.0,0.0,1.0,1.0,1.0,6.0,57.0,32.0,0.0,0.0,0.0,11.0,0.0,142.0,1.0,0.0,11.0,16.0,7.0,2.0,286.0,1.0,1318
17031110200,2.0,55.0,179.0,72.0,2.0,173.0,0.0,24.0,52.0,0.0,1.0,1.0,1.0,0.0,9.0,48.0,28.0,0.0,0.0,0.0,7.0,0.0,101.0,0.0,0.0,6.0,15.0,1.0,3.0,192.0,1.0,973
17031110300,3.0,55.0,115.0,108.0,1.0,152.0,0.0,18.0,59.0,0.0,0.0,2.0,2.0,2.0,0.0,45.0,40.0,0.0,0.0,0.0,18.0,0.0,79.0,0.0,0.0,2.0,13.0,5.0,0.0,277.0,3.0,999
17031110400,0.0,62.0,174.0,117.0,1.0,242.0,0.0,34.0,70.0,0.0,0.0,4.0,2.0,3.0,1.0,68.0,60.0,0.0,0.0,0.0,32.0,0.0,133.0,0.0,0.0,8.0,10.0,2.0,2.0,295.0,3.0,1323
17031110501,2.0,49.0,172.0,94.0,2.0,196.0,0.0,20.0,60.0,0.0,1.0,0.0,1.0,1.0,0.0,61.0,30.0,0.0,0.0,1.0,12.0,0.0,135.0,0.0,0.0,3.0,11.0,0.0,1.0,239.0,1.0,1092
17031110502,1.0,86.0,281.0,82.0,1.0,257.0,0.0,68.0,118.0,1.0,1.0,4.0,0.0,0.0,12.0,60.0,113.0,0.0,0.0,0.0,12.0,0.0,95.0,0.0,0.0,11.0,45.0,16.0,0.0,407.0,7.0,1678
17031120100,0.0,17.0,37.0,56.0,1.0,107.0,0.0,13.0,27.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,60.0,2.0,0.0,1.0,3.0,4.0,0.0,138.0,0.0,484
17031120200,1.0,32.0,87.0,109.0,2.0,133.0,0.0,11.0,67.0,0.0,0.0,0.0,0.0,4.0,1.0,19.0,16.0,0.0,0.0,0.0,8.0,0.0,61.0,0.0,0.0,4.0,5.0,3.0,0.0,295.0,0.0,858
17031120300,0.0,37.0,79.0,180.0,2.0,195.0,0.0,26.0,55.0,0.0,1.0,1.0,0.0,2.0,2.0,28.0,43.0,0.0,0.0,0.0,9.0,0.0,87.0,0.0,0.0,3.0,8.0,1.0,0.0,284.0,3.0,1046
17031120400,2.0,37.0,138.0,100.0,3.0,166.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,50.0,0.0,0.0,0.0,8.0,0.0,73.0,0.0,0.0,5.0,10.0,3.0,1.0,242.0,0.0,952
17031130100,2.0,56.0,150.0,162.0,8.0,205.0,0.0,33.0,97.0,0.0,2.0,3.0,2.0,3.0,2.0,55.0,65.0,0.0,0.0,0.0,3.0,0.0,95.0,8.0,0.0,5.0,23.0,9.0,0.0,527.0,8.0,1523
17031130200,0.0,36.0,80.0,50.0,1.0,123.0,0.0,9.0,36.0,0.0,0.0,1.0,0.0,3.0,2.0,23.0,26.0,0.0,0.0,1.0,2.0,0.0,44.0,0.0,0.0,2.0,8.0,2.0,1.0,270.0,0.0,720
17031130300,2.0,68.0,199.0,237.0,2.0,272.0,0.0,29.0,53.0,1.0,0.0,1.0,0.0,0.0,4.0,103.0,53.0,0.0,0.0,1.0,13.0,0.0,123.0,3.0,0.0,8.0,42.0,3.0,2.0,322.0,10.0,1551
17031140100,6.0,54.0,219.0,65.0,11.0,158.0,0.0,37.0,26.0,0.0,7.0,4.0,0.0,0.0,14.0,62.0,122.0,0.0,0.0,1.0,12.0,0.0,89.0,1.0,0.0,23.0,42.0,8.0,0.0,171.0,10.0,1142
17031140200,2.0,108.0,399.0,157.0,11.0,293.0,0.0,69.0,74.0,2.0,1.0,2.0,4.0,0.0,12.0,131.0,150.0,0.0,0.0,0.0,12.0,0.0,153.0,31.0,0.0,28.0,86.0,13.0,6.0,449.0,13.0,2206
17031140301,1.0,52.0,251.0,69.0,1.0,150.0,0.0,24.0,37.0,1.0,0.0,1.0,0.0,0.0,11.0,50.0,75.0,0.0,0.0,0.0,8.0,0.0,76.0,5.0,0.0,8.0,63.0,6.0,0.0,183.0,10.0,1082
17031140302,3.0,57.0,178.0,78.0,1.0,216.0,0.0,23.0,33.0,0.0,3.0,1.0,0.0,1.0,5.0,66.0,69.0,0.0,0.0,0.0,4.0,3.0,71.0,0.0,0.0,14.0,31.0,6.0,0.0,218.0,9.0,1090
17031140400,9.0,74.0,239.0,248.0,6.0,370.0,0.0,31.0,106.0,1.0,0.0,2.0,1.0,1.0,7.0,157.0,69.0,0.0,0.0,0.0,16.0,0.0,132.0,1.0,0.0,7.0,32.0,2.0,0.0,536.0,4.0,2051
17031140500,0.0,81.0,222.0,90.0,2.0,238.0,0.0,31.0,57.0,0.0,0.0,5.0,1.0,1.0,5.0,92.0,72.0,0.0,0.0,0.0,20.0,0.0,98.0,0.0,0.0,14.0,30.0,5.0,1.0,480.0,4.0,1549
17031140601,5.0,48.0,135.0,61.0,2.0,118.0,0.0,12.0,22.0,0.0,0.0,3.0,0.0,1.0,5.0,60.0,75.0,0.0,0.0,0.0,8.0,0.0,71.0,0.0,0.0,5.0,24.0,7.0,1.0,123.0,3.0,789
17031140602,8.0,118.0,409.0,108.0,8.0,272.0,0.0,45.0,43.0,0.0,0.0,5.0,1.0,1.0,6.0,104.0,173.0,0.0,0.0,0.0,9.0,1.0,168.0,6.0,0.0,25.0,76.0,12.0,3.0,225.0,26.0,1852
17031140701,5.0,48.0,171.0,66.0,3.0,164.0,0.0,25.0,42.0,1.0,0.0,2.0,1.0,2.0,10.0,54.0,82.0,0.0,0.0,0.0,8.0,0.0,67.0,28.0,0.0,11.0,58.0,5.0,1.0,174.0,8.0,1036
17031140702,5.0,171.0,556.0,144.0,6.0,307.0,0.0,93.0,58.0,0.0,4.0,5.0,3.0,0.0,15.0,142.0,250.0,0.0,0.0,0.0,22.0,0.0,146.0,5.0,0.0,43.0,85.0,16.0,0.0,386.0,25.0,2487
17031140800,2.0,66.0,260.0,197.0,6.0,268.0,0.0,33.0,65.0,0.0,2.0,5.0,0.0,0.0,3.0,133.0,107.0,0.0,0.0,0.0,14.0,0.0,107.0,1.0,0.0,9.0,70.0,7.0,0.0,437.0,15.0,1807
17031150200,4.0,165.0,522.0,234.0,6.0,417.0,0.0,44.0,142.0,1.0,1.0,5.0,0.0,3.0,11.0,181.0,219.0,0.0,0.0,0.0,36.0,0.0,292.0,6.0,0.0,22.0,92.0,11.0,1.0,594.0,17.0,3026
17031150300,3.0,137.0,376.0,183.0,5.0,375.0,0.0,45.0,101.0,0.0,1.0,0.0,2.0,4.0,4.0,148.0,154.0,0.0,0.0,0.0,30.0,0.0,217.0,0.0,0.0,7.0,65.0,14.0,1.0,629.0,15.0,2516
17031150401,1.0,70.0,213.0,144.0,1.0,238.0,0.0,32.0,60.0,3.0,0.0,0.0,0.0,1.0,6.0,65.0,51.0,0.0,0.0,0.0,8.0,0.0,138.0,0.0,0.0,7.0,30.0,7.0,0.0,327.0,3.0,1405
17031150402,3.0,36.0,154.0,95.0,3.0,196.0,0.0,31.0,54.0,0.0,1.0,1.0,1.0,0.0,5.0,90.0,68.0,0.0,0.0,0.0,7.0,0.0,98.0,2.0,0.0,10.0,18.0,4.0,1.0,247.0,3.0,1128
17031150501,2.0,41.0,112.0,80.0,4.0,163.0,0.0,15.0,30.0,1.0,0.0,1.0,0.0,2.0,3.0,34.0,26.0,0.0,0.0,0.0,4.0,0.0,81.0,0.0,0.0,3.0,4.0,2.0,0.0,173.0,3.0,784
17031150502,1.0,76.0,214.0,72.0,3.0,190.0,0.0,30.0,47.0,0.0,0.0,2.0,2.0,0.0,6.0,76.0,52.0,0.0,0.0,0.0,11.0,0.0,118.0,0.0,0.0,9.0,27.0,5.0,2.0,274.0,7.0,1224
17031150600,2.0,75.0,233.0,120.0,3.0,263.0,0.0,26.0,52.0,0.0,1.0,6.0,2.0,1.0,5.0,97.0,96.0,0.0,0.0,0.0,7.0,0.0,112.0,1.0,0.0,11.0,37.0,4.0,1.0,304.0,2.0,1461
17031150700,2.0,74.0,175.0,127.0,4.0,251.0,0.0,19.0,46.0,0.0,0.0,1.0,0.0,0.0,2.0,116.0,91.0,0.0,0.0,0.0,8.0,0.0,137.0,0.0,0.0,8.0,31.0,5.0,0.0,244.0,6.0,1347
17031150800,5.0,102.0,360.0,158.0,11.0,328.0,0.0,33.0,72.0,0.0,1.0,3.0,1.0,5.0,12.0,128.0,160.0,0.0,0.0,1.0,10.0,0.0,180.0,6.0,0.0,12.0,46.0,8.0,0.0,332.0,20.0,1994
17031151001,1.0,62.0,235.0,62.0,3.0,163.0,0.0,30.0,35.0,0.0,1.0,4.0,2.0,0.0,3.0,47.0,125.0,0.0,0.0,0.0,2.0,0.0,82.0,1.0,0.0,24.0,26.0,4.0,0.0,203.0,16.0,1131
17031151002,1.0,113.0,367.0,171.0,4.0,343.0,0.0,50.0,81.0,0.0,2.0,14.0,0.0,1.0,9.0,161.0,228.0,0.0,0.0,0.0,21.0,0.0,156.0,12.0,0.0,16.0,65.0,12.0,1.0,342.0,23.0,2193
17031151100,6.0,123.0,415.0,179.0,9.0,356.0,0.0,49.0,75.0,0.0,2.0,2.0,0.0,0.0,8.0,153.0,178.0,0.0,0.0,0.0,19.0,1.0,172.0,0.0,0.0,15.0,69.0,9.0,3.0,367.0,14.0,2224
17031151200,1.0,91.0,278.0,112.0,4.0,289.0,0.0,39.0,85.0,0.0,0.0,3.0,2.0,2.0,8.0,90.0,93.0,0.0,0.0,0.0,4.0,0.0,93.0,0.0,0.0,16.0,68.0,13.0,2.0,510.0,8.0,1811
17031160100,1.0,28.0,138.0,56.0,3.0,128.0,0.0,14.0,32.0,1.0,0.0,1.0,1.0,3.0,2.0,73.0,38.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,3.0,27.0,1.0,1.0,202.0,4.0,825
17031160200,4.0,57.0,172.0,116.0,6.0,168.0,0.0,28.0,36.0,0.0,0.0,1.0,0.0,2.0,1.0,109.0,40.0,0.0,0.0,0.0,11.0,0.0,81.0,0.0,0.0,5.0,35.0,4.0,3.0,274.0,2.0,1155
17031160300,1.0,82.0,242.0,117.0,5.0,204.0,0.0,38.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,131.0,50.0,0.0,0.0,0.0,4.0,0.0,112.0,1.0,0.0,16.0,37.0,4.0,0.0,290.0,7.0,1414
17031160400,1.0,69.0,278.0,184.0,9.0,305.0,0.0,25.0,53.0,0.0,0.0,0.0,0.0,3.0,8.0,175.0,133.0,0.0,0.0,0.0,15.0,0.0,108.0,1.0,0.0,10.0,52.0,5.0,0.0,392.0,8.0,1834
17031160501,1.0,60.0,254.0,103.0,5.0,299.0,0.0,32.0,35.0,0.0,0.0,4.0,2.0,1.0,7.0,124.0,113.0,0.0,0.0,0.0,13.0,0.0,98.0,5.0,0.0,11.0,56.0,9.0,2.0,237.0,11.0,1482
17031160502,2.0,54.0,232.0,99.0,3.0,201.0,0.0,25.0,37.0,0.0,3.0,0.0,0.0,0.0,2.0,100.0,91.0,0.0,0.0,1.0,13.0,0.0,79.0,0.0,0.0,11.0,34.0,9.0,1.0,272.0,9.0,1278
17031160601,0.0,48.0,163.0,120.0,3.0,195.0,0.0,27.0,30.0,0.0,2.0,2.0,0.0,2.0,6.0,91.0,59.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,0.0,5.0,31.0,6.0,1.0,268.0,5.0,1160
17031160602,2.0,46.0,149.0,121.0,1.0,176.0,0.0,24.0,42.0,1.0,2.0,2.0,0.0,0.0,3.0,97.0,40.0,0.0,0.0,0.0,9.0,0.0,71.0,1.0,0.0,7.0,29.0,3.0,1.0,280.0,4.0,1111
17031160700,7.0,123.0,449.0,252.0,10.0,362.0,0.0,51.0,80.0,0.0,1.0,2.0,1.0,0.0,8.0,191.0,93.0,0.0,0.0,0.0,14.0,0.0,142.0,0.0,0.0,15.0,42.0,14.0,1.0,494.0,9.0,2361
17031160800,2.0,124.0,379.0,197.0,12.0,282.0,0.0,39.0,87.0,1.0,1.0,3.0,1.0,2.0,12.0,234.0,128.0,0.0,0.0,0.0,12.0,0.0,120.0,2.0,1.0,14.0,74.0,8.0,2.0,749.0,5.0,2491
17031160900,5.0,62.0,198.0,144.0,3.0,237.0,0.0,23.0,54.0,1.0,0.0,3.0,1.0,3.0,1.0,107.0,78.0,0.0,0.0,0.0,4.0,0.0,52.0,4.0,0.0,13.0,50.0,4.0,0.0,308.0,6.0,1361
17031161000,3.0,50.0,141.0,126.0,2.0,159.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,101.0,44.0,0.0,0.0,0.0,1.0,0.0,58.0,1.0,0.0,5.0,40.0,6.0,1.0,287.0,5.0,1081
17031161100,3.0,88.0,267.0,80.0,3.0,129.0,0.0,30.0,22.0,0.0,0.0,2.0,0.0,0.0,5.0,72.0,95.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,68.0,16.0,5.0,1.0,289.0,9.0,1234
17031161200,5.0,58.0,170.0,96.0,4.0,197.0,0.0,23.0,26.0,0.0,2.0,1.0,1.0,1.0,5.0,122.0,76.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,0.0,10.0,29.0,6.0,3.0,158.0,10.0,1101
17031161300,9.0,122.0,436.0,222.0,12.0,340.0,0.0,34.0,59.0,0.0,1.0,4.0,1.0,5.0,10.0,173.0,152.0,0.0,0.0,0.0,13.0,0.0,147.0,9.0,0.0,28.0,73.0,13.0,0.0,437.0,15.0,2315
17031170100,1.0,42.0,91.0,30.0,2.0,86.0,0.0,16.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,24.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,3.0,11.0,1.0,0.0,238.0,0.0,645
