GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031671100,0.0,127.0,372.0,62.0,1.0,13.0,127.0,0.0,38.0,28.0,3.0,5.0,0.0,7.0,1.0,0.0,0.0,50.0,140.0,0.0,0.0,0.0,0.0,19.0,0.0,107.0,4.0,0.0,12.0,62.0,5.0,0.0,183.0,33.0,1399
17031671200,8.0,178.0,460.0,69.0,0.0,13.0,162.0,0.0,34.0,71.0,6.0,5.0,0.0,11.0,0.0,2.0,0.0,46.0,124.0,0.0,0.0,0.0,0.0,16.0,0.0,111.0,3.0,0.0,29.0,130.0,6.0,1.0,287.0,33.0,1805
17031671300,5.0,198.0,604.0,134.0,1.0,10.0,326.0,0.0,37.0,76.0,8.0,5.0,0.0,13.0,1.0,1.0,0.0,73.0,253.0,0.0,1.0,0.0,0.0,24.0,0.0,160.0,0.0,0.0,22.0,70.0,6.0,2.0,296.0,117.0,2443
17031671400,6.0,148.0,358.0,83.0,1.0,6.0,222.0,0.0,24.0,49.0,4.0,12.0,0.0,12.0,0.0,2.0,1.0,64.0,122.0,0.0,0.0,0.0,1.0,19.0,0.0,133.0,1.0,0.0,15.0,52.0,4.0,3.0,197.0,59.0,1598
17031671500,16.0,311.0,808.0,197.0,0.0,16.0,409.0,1.0,114.0,186.0,15.0,15.0,0.0,33.0,0.0,3.0,1.0,119.0,399.0,0.0,0.0,0.0,1.0,23.0,0.0,252.0,2.0,0.0,34.0,161.0,7.0,2.0,616.0,147.0,3888
17031671600,6.0,214.0,618.0,128.0,1.0,12.0,319.0,0.0,57.0,83.0,15.0,14.0,0.0,34.0,0.0,0.0,1.0,81.0,289.0,0.0,0.0,0.0,0.0,15.0,0.0,239.0,4.0,0.0,26.0,154.0,5.0,1.0,337.0,85.0,2738
17031671800,3.0,99.0,235.0,60.0,0.0,5.0,135.0,0.0,22.0,43.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,47.0,86.0,0.0,0.0,0.0,0.0,9.0,0.0,95.0,0.0,0.0,12.0,41.0,1.0,0.0,141.0,34.0,1082
17031671900,6.0,75.0,225.0,66.0,1.0,11.0,115.0,0.0,11.0,29.0,0.0,9.0,0.0,9.0,0.0,0.0,1.0,28.0,59.0,0.0,0.0,0.0,0.0,5.0,0.0,74.0,1.0,0.0,6.0,49.0,1.0,1.0,132.0,41.0,955
17031672000,5.0,248.0,771.0,210.0,5.0,14.0,416.0,0.0,103.0,138.0,7.0,9.0,0.0,42.0,2.0,3.0,1.0,123.0,196.0,0.0,0.0,0.0,1.0,35.0,0.0,256.0,9.0,0.0,34.0,120.0,10.0,1.0,499.0,123.0,3381
17031680500,4.0,137.0,444.0,98.0,2.0,8.0,187.0,1.0,32.0,46.0,11.0,8.0,0.0,27.0,0.0,1.0,0.0,52.0,483.0,0.0,0.0,0.0,1.0,17.0,0.0,169.0,6.0,0.0,46.0,45.0,6.0,1.0,192.0,67.0,2091
17031680600,4.0,130.0,407.0,97.0,2.0,2.0,168.0,0.0,42.0,48.0,9.0,10.0,0.0,14.0,1.0,0.0,2.0,49.0,142.0,0.0,0.0,0.0,0.0,15.0,0.0,128.0,5.0,0.0,9.0,81.0,4.0,1.0,195.0,56.0,1621
17031680900,7.0,517.0,1211.0,133.0,2.0,34.0,445.0,0.0,157.0,173.0,12.0,12.0,0.0,28.0,2.0,7.0,0.0,139.0,264.0,0.0,0.0,0.0,0.0,49.0,0.0,354.0,0.0,1.0,47.0,251.0,26.0,9.0,935.0,109.0,4924
17031681000,6.0,336.0,819.0,111.0,1.0,7.0,348.0,2.0,207.0,152.0,10.0,13.0,0.0,28.0,0.0,0.0,1.0,119.0,288.0,0.0,0.0,0.0,0.0,21.0,0.0,280.0,2.0,0.0,32.0,157.0,12.0,2.0,488.0,121.0,3563
17031681100,11.0,339.0,969.0,213.0,1.0,15.0,398.0,2.0,47.0,118.0,9.0,18.0,0.0,37.0,1.0,3.0,2.0,135.0,292.0,0.0,0.0,0.0,1.0,40.0,0.0,290.0,8.0,0.0,28.0,145.0,7.0,2.0,491.0,137.0,3759
17031681200,13.0,244.0,753.0,148.0,1.0,7.0,309.0,0.0,39.0,93.0,4.0,12.0,0.0,23.0,0.0,4.0,0.0,83.0,165.0,0.0,0.0,0.0,0.0,30.0,0.0,214.0,2.0,0.0,32.0,114.0,11.0,2.0,353.0,69.0,2725
17031681300,9.0,225.0,775.0,175.0,1.0,14.0,313.0,0.0,27.0,79.0,1.0,13.0,0.0,31.0,2.0,0.0,3.0,79.0,219.0,0.0,0.0,0.0,2.0,30.0,0.0,243.0,140.0,0.0,23.0,141.0,12.0,1.0,299.0,98.0,2955
17031681400,9.0,242.0,717.0,183.0,1.0,16.0,373.0,0.0,45.0,94.0,7.0,20.0,0.0,32.0,1.0,6.0,0.0,99.0,220.0,0.0,0.0,0.0,0.0,21.0,0.0,254.0,100.0,0.0,38.0,124.0,4.0,2.0,327.0,121.0,3056
17031690300,6.0,192.0,543.0,79.0,1.0,11.0,238.0,0.0,69.0,179.0,2.0,6.0,0.0,13.0,0.0,2.0,1.0,88.0,131.0,0.0,0.0,0.0,0.0,22.0,0.0,130.0,0.0,0.0,14.0,173.0,12.0,2.0,326.0,44.0,2284
17031690400,5.0,328.0,803.0,282.0,0.0,25.0,432.0,0.0,49.0,123.0,0.0,12.0,0.0,17.0,1.0,4.0,1.0,123.0,150.0,0.0,0.0,0.0,0.0,26.0,0.0,299.0,0.0,0.0,19.0,194.0,11.0,0.0,534.0,62.0,3500
17031690500,1.0,109.0,261.0,56.0,0.0,5.0,123.0,0.0,21.0,31.0,1.0,2.0,0.0,9.0,1.0,2.0,1.0,25.0,66.0,0.0,0.0,0.0,0.0,5.0,0.0,101.0,0.0,0.0,12.0,40.0,3.0,0.0,101.0,23.0,999
17031690900,7.0,290.0,806.0,232.0,1.0,18.0,433.0,0.0,53.0,130.0,3.0,6.0,0.0,12.0,1.0,4.0,2.0,112.0,112.0,0.0,0.0,0.0,0.0,38.0,0.0,287.0,2.0,0.0,22.0,160.0,4.0,3.0,426.0,60.0,3224
17031691000,2.0,202.0,507.0,162.0,0.0,5.0,254.0,0.0,41.0,117.0,1.0,5.0,1.0,15.0,0.0,0.0,3.0,85.0,163.0,0.0,0.0,0.0,0.0,16.0,0.0,161.0,0.0,0.0,18.0,153.0,7.0,2.0,390.0,43.0,2353
17031691100,6.0,307.0,796.0,141.0,0.0,21.0,396.0,1.0,88.0,116.0,10.0,7.0,0.0,27.0,1.0,3.0,2.0,133.0,242.0,0.0,1.0,0.0,0.0,36.0,0.0,243.0,0.0,0.0,27.0,150.0,8.0,2.0,477.0,118.0,3359
17031691200,7.0,319.0,955.0,176.0,5.0,12.0,420.0,0.0,142.0,229.0,8.0,7.0,0.0,32.0,0.0,2.0,3.0,114.0,253.0,0.0,0.0,0.0,1.0,30.0,0.0,221.0,0.0,0.0,30.0,178.0,14.0,1.0,772.0,121.0,4052
17031691300,4.0,154.0,358.0,126.0,0.0,10.0,217.0,0.0,75.0,126.0,0.0,6.0,0.0,11.0,1.0,2.0,0.0,105.0,144.0,0.0,0.0,0.0,0.0,21.0,0.0,172.0,0.0,0.0,12.0,122.0,2.0,3.0,525.0,50.0,2246
17031691400,5.0,230.0,673.0,168.0,0.0,15.0,359.0,0.0,55.0,128.0,0.0,17.0,0.0,22.0,0.0,2.0,1.0,133.0,171.0,0.0,0.0,0.0,1.0,30.0,0.0,231.0,1.0,0.0,19.0,118.0,9.0,4.0,516.0,57.0,2965
17031691500,5.0,262.0,731.0,103.0,1.0,20.0,284.0,0.0,67.0,94.0,4.0,10.0,1.0,22.0,0.0,1.0,2.0,68.0,223.0,0.0,0.0,0.0,0.0,32.0,0.0,224.0,3.0,0.0,51.0,129.0,9.0,3.0,365.0,61.0,2775
17031700100,2.0,186.0,382.0,124.0,0.0,2.0,291.0,1.0,51.0,95.0,9.0,5.0,0.0,6.0,1.0,3.0,1.0,143.0,122.0,0.0,0.0,0.0,1.0,14.0,1.0,124.0,0.0,0.0,23.0,90.0,2.0,3.0,345.0,23.0,2050
17031700200,3.0,99.0,230.0,96.0,0.0,13.0,188.0,0.0,25.0,94.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,172.0,43.0,0.0,0.0,0.0,1.0,21.0,0.0,137.0,0.0,0.0,4.0,56.0,5.0,1.0,315.0,12.0,1526
17031700301,5.0,79.0,175.0,69.0,0.0,1.0,186.0,0.0,24.0,96.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,84.0,46.0,0.0,0.0,0.0,0.0,11.0,0.0,110.0,0.0,0.0,5.0,45.0,5.0,0.0,242.0,12.0,1202
17031700302,3.0,68.0,169.0,97.0,0.0,8.0,148.0,0.0,33.0,74.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,80.0,23.0,0.0,0.0,0.0,1.0,7.0,0.0,72.0,0.0,0.0,7.0,34.0,5.0,1.0,207.0,6.0,1047
17031700401,3.0,160.0,378.0,152.0,0.0,10.0,306.0,0.0,35.0,144.0,0.0,7.0,0.0,2.0,2.0,6.0,1.0,119.0,55.0,0.0,0.0,0.0,4.0,39.0,0.0,139.0,0.0,0.0,24.0,90.0,7.0,1.0,428.0,18.0,2130
17031700402,6.0,62.0,148.0,90.0,0.0,5.0,147.0,0.0,21.0,81.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,55.0,17.0,0.0,0.0,0.0,1.0,6.0,0.0,104.0,0.0,0.0,6.0,39.0,1.0,2.0,212.0,4.0,1012
17031700501,5.0,156.0,461.0,194.0,0.0,15.0,394.0,2.0,42.0,155.0,0.0,8.0,0.0,1.0,3.0,4.0,1.0,102.0,54.0,3.0,0.0,0.0,2.0,18.0,0.0,169.0,0.0,0.0,5.0,106.0,7.0,3.0,489.0,25.0,2424
17031700502,2.0,50.0,104.0,47.0,0.0,1.0,104.0,0.0,16.0,78.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,27.0,0.0,0.0,0.0,3.0,7.0,0.0,64.0,0.0,0.0,4.0,19.0,1.0,0.0,183.0,3.0,752
17031710100,1.0,136.0,327.0,71.0,0.0,6.0,145.0,0.0,44.0,51.0,1.0,3.0,0.0,6.0,1.0,1.0,0.0,43.0,96.0,0.0,0.0,0.0,0.0,10.0,0.0,110.0,2.0,0.0,16.0,61.0,3.0,2.0,324.0,46.0,1506
17031710200,12.0,485.0,1226.0,296.0,3.0,23.0,532.0,1.0,129.0,172.0,1.0,10.0,0.0,22.0,1.0,9.0,3.0,179.0,245.0,0.0,0.0,0.0,1.0,43.0,0.0,352.0,39.0,1.0,40.0,231.0,12.0,4.0,620.0,124.0,4816
17031710300,3.0,163.0,331.0,99.0,0.0,6.0,155.0,1.0,27.0,54.0,0.0,3.0,0.0,9.0,0.0,2.0,0.0,40.0,69.0,0.0,0.0,0.0,0.0,10.0,0.0,120.0,1.0,0.0,6.0,71.0,4.0,1.0,341.0,29.0,1545
17031710400,9.0,303.0,925.0,311.0,0.0,14.0,442.0,0.0,106.0,167.0,2.0,12.0,0.0,23.0,0.0,1.0,1.0,120.0,243.0,0.0,0.0,0.0,1.0,42.0,0.0,280.0,0.0,0.0,26.0,191.0,8.0,2.0,573.0,103.0,3905
17031710500,2.0,268.0,823.0,218.0,0.0,24.0,369.0,0.0,113.0,167.0,3.0,8.0,0.0,23.0,2.0,1.0,0.0,112.0,199.0,0.0,1.0,0.0,0.0,28.0,0.0,226.0,0.0,0.0,44.0,188.0,13.0,1.0,501.0,60.0,3394
17031710600,2.0,156.0,418.0,111.0,1.0,10.0,203.0,0.0,48.0,53.0,2.0,7.0,0.0,11.0,0.0,2.0,0.0,62.0,110.0,0.0,0.0,0.0,0.0,17.0,0.0,129.0,2.0,0.0,8.0,77.0,10.0,0.0,322.0,43.0,1804
17031710700,1.0,199.0,502.0,146.0,0.0,13.0,275.0,0.0,76.0,124.0,3.0,5.0,0.0,17.0,0.0,1.0,2.0,74.0,159.0,0.0,0.0,0.0,0.0,26.0,0.0,183.0,0.0,0.0,14.0,127.0,2.0,3.0,443.0,72.0,2467
17031710800,5.0,382.0,971.0,195.0,1.0,20.0,477.0,0.0,150.0,155.0,1.0,8.0,0.0,44.0,1.0,6.0,2.0,155.0,295.0,0.0,0.0,0.0,1.0,52.0,0.0,317.0,4.0,0.0,35.0,204.0,14.0,1.0,687.0,118.0,4301
17031710900,6.0,246.0,548.0,102.0,0.0,14.0,287.0,1.0,57.0,187.0,3.0,2.0,0.0,15.0,2.0,2.0,1.0,72.0,174.0,0.0,0.0,0.0,0.0,23.0,0.0,164.0,6.0,1.0,23.0,122.0,5.0,2.0,1244.0,87.0,3396
17031711000,11.0,253.0,653.0,143.0,2.0,24.0,417.0,1.0,59.0,132.0,10.0,6.0,0.0,19.0,1.0,0.0,1.0,127.0,237.0,0.0,0.0,0.0,0.0,23.0,0.0,239.0,0.0,0.0,40.0,108.0,2.0,1.0,374.0,112.0,2995
17031711100,5.0,207.0,381.0,87.0,0.0,13.0,245.0,0.0,90.0,113.0,0.0,11.0,0.0,10.0,0.0,4.0,3.0,80.0,150.0,0.0,1.0,0.0,0.0,28.0,0.0,141.0,10.0,0.0,13.0,120.0,4.0,1.0,414.0,66.0,2197
17031711200,2.0,183.0,478.0,130.0,1.0,8.0,281.0,1.0,53.0,220.0,0.0,14.0,1.0,8.0,1.0,1.0,0.0,89.0,159.0,0.0,0.0,0.0,0.0,21.0,0.0,180.0,2.0,0.0,16.0,108.0,9.0,4.0,388.0,50.0,2408
17031711300,1.0,63.0,182.0,59.0,0.0,2.0,126.0,0.0,14.0,52.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,45.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,2.0,28.0,1.0,1.0,148.0,18.0,861
17031711400,3.0,177.0,472.0,117.0,1.0,14.0,238.0,1.0,40.0,105.0,1.0,5.0,0.0,16.0,0.0,1.0,3.0,106.0,221.0,0.0,0.0,0.0,0.0,24.0,0.0,159.0,1.0,0.0,16.0,107.0,3.0,4.0,304.0,65.0,2204
17031711500,4.0,110.0,354.0,104.0,0.0,3.0,173.0,1.0,25.0,91.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,59.0,72.0,0.0,0.0,0.0,0.0,26.0,0.0,163.0,0.0,0.0,4.0,55.0,3.0,0.0,216.0,32.0,1512
17031720100,2.0,61.0,76.0,75.0,0.0,2.0,127.0,0.0,78.0,141.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,40.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,70.0,0.0,0.0,4.0,21.0,2.0,0.0,360.0,3.0,1086
17031720200,2.0,71.0,119.0,57.0,0.0,4.0,154.0,0.0,24.0,96.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,35.0,22.0,0.0,0.0,0.0,0.0,14.0,0.0,87.0,0.0,0.0,4.0,22.0,0.0,1.0,248.0,7.0,974
17031720300,0.0,40.0,77.0,59.0,0.0,0.0,88.0,0.0,28.0,84.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,30.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0,0.0,0.0,2.0,11.0,1.0,0.0,228.0,2.0,749
17031720400,0.0,13.0,23.0,21.0,0.0,0.0,44.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,1.0,7.0,1.0,1.0,83.0,0.0,281
17031720500,0.0,18.0,42.0,13.0,0.0,1.0,45.0,0.0,17.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,2.0,12.0,3.0,0.0,101.0,0.0,325
17031720600,0.0,16.0,53.0,20.0,0.0,0.0,51.0,0.0,10.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,0.0,0.0,0.0,4.0,1.0,0.0,124.0,0.0,349
17031720700,1.0,68.0,118.0,113.0,0.0,5.0,126.0,0.0,22.0,70.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,72.0,0.0,0.0,1.0,25.0,7.0,0.0,195.0,3.0,902
17031730100,0.0,96.0,223.0,66.0,0.0,5.0,161.0,0.0,34.0,88.0,1.0,5.0,0.0,4.0,0.0,3.0,0.0,65.0,95.0,0.0,0.0,0.0,1.0,20.0,0.0,112.0,0.0,0.0,3.0,56.0,4.0,0.0,262.0,28.0,1332
17031730201,4.0,237.0,658.0,190.0,0.0,17.0,423.0,0.0,56.0,234.0,2.0,8.0,0.0,13.0,0.0,9.0,1.0,137.0,129.0,0.0,0.0,0.0,0.0,49.0,0.0,284.0,1.0,0.0,11.0,153.0,11.0,2.0,743.0,49.0,3421
17031730202,2.0,107.0,249.0,123.0,0.0,8.0,197.0,1.0,45.0,99.0,1.0,5.0,0.0,8.0,0.0,2.0,0.0,83.0,81.0,0.0,1.0,0.0,0.0,10.0,0.0,124.0,0.0,0.0,3.0,61.0,7.0,2.0,255.0,22.0,1496
17031730300,0.0,60.0,152.0,55.0,0.0,4.0,95.0,0.0,53.0,57.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,41.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,2.0,0.0,7.0,29.0,1.0,0.0,150.0,12.0,845
17031730400,1.0,181.0,466.0,89.0,0.0,15.0,267.0,0.0,122.0,141.0,4.0,13.0,0.0,7.0,1.0,4.0,2.0,89.0,98.0,0.0,0.0,0.0,0.0,32.0,0.0,194.0,0.0,0.0,11.0,96.0,10.0,6.0,463.0,32.0,2344
17031730500,2.0,195.0,512.0,160.0,0.0,12.0,373.0,0.0,63.0,126.0,2.0,9.0,0.0,14.0,0.0,6.0,0.0,161.0,188.0,0.0,0.0,0.0,1.0,29.0,0.0,254.0,1.0,0.0,9.0,107.0,7.0,1.0,459.0,65.0,2756
17031730600,1.0,121.0,278.0,111.0,1.0,5.0,210.0,0.0,43.0,127.0,3.0,5.0,0.0,5.0,2.0,3.0,0.0,93.0,81.0,0.0,0.0,0.0,1.0,21.0,0.0,170.0,0.0,0.0,13.0,53.0,4.0,0.0,307.0,21.0,1679
17031730700,1.0,167.0,434.0,103.0,0.0,7.0,221.0,1.0,55.0,88.0,1.0,5.0,0.0,13.0,0.0,3.0,0.0,66.0,89.0,0.0,0.0,0.0,1.0,24.0,0.0,130.0,0.0,0.0,38.0,60.0,3.0,1.0,293.0,28.0,1832
17031740100,1.0,46.0,109.0,28.0,0.0,0.0,73.0,0.0,24.0,80.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,17.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,55.0,0.0,0.0,3.0,11.0,1.0,1.0,195.0,4.0,688
17031740200,0.0,38.0,81.0,16.0,0.0,5.0,85.0,0.0,39.0,99.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,19.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,56.0,0.0,0.0,2.0,5.0,3.0,0.0,218.0,1.0,708
17031740300,0.0,44.0,113.0,40.0,0.0,1.0,84.0,0.0,25.0,68.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,56.0,0.0,0.0,3.0,4.0,4.0,0.0,173.0,0.0,665
17031740400,3.0,82.0,120.0,36.0,0.0,2.0,114.0,0.0,27.0,84.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,10.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,90.0,0.0,0.0,3.0,14.0,5.0,1.0,171.0,1.0,803
17031750100,3.0,162.0,395.0,120.0,0.0,13.0,309.0,1.0,60.0,158.0,0.0,10.0,0.0,8.0,2.0,2.0,0.0,95.0,130.0,0.0,0.0,0.0,0.0,22.0,0.0,201.0,0.0,0.0,18.0,57.0,5.0,1.0,326.0,44.0,2142
17031750200,0.0,58.0,115.0,59.0,0.0,2.0,97.0,0.0,20.0,81.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,28.0,32.0,0.0,0.0,0.0,0.0,21.0,0.0,69.0,0.0,0.0,2.0,24.0,6.0,0.0,181.0,7.0,809
17031750300,1.0,26.0,52.0,39.0,0.0,3.0,67.0,0.0,26.0,62.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,1.0,6.0,2.0,0.0,163.0,1.0,504
17031750400,0.0,29.0,76.0,54.0,0.0,2.0,103.0,0.0,30.0,74.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,0.0,12.0,4.0,0.0,226.0,5.0,699
17031750500,5.0,313.0,712.0,127.0,1.0,12.0,337.0,0.0,88.0,274.0,1.0,4.0,0.0,10.0,2.0,6.0,1.0,108.0,125.0,0.0,1.0,0.0,3.0,58.0,0.0,258.0,0.0,2.0,55.0,81.0,10.0,2.0,1107.0,40.0,3743
17031750600,3.0,221.0,584.0,125.0,1.0,8.0,319.0,1.0,60.0,139.0,1.0,9.0,0.0,16.0,1.0,2.0,3.0,114.0,160.0,0.0,0.0,0.0,0.0,28.0,0.0,209.0,0.0,0.0,15.0,85.0,3.0,1.0,506.0,56.0,2670
17031760801,0.0,41.0,90.0,26.0,0.0,7.0,105.0,0.0,24.0,54.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,54.0,13.0,0.0,6.0,13.0,1.0,0.0,149.0,2.0,636
17031760802,0.0,12.0,26.0,15.0,0.0,3.0,27.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,1.0,183
17031760803,1.0,63.0,194.0,48.0,0.0,7.0,174.0,0.0,13.0,76.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,101.0,0.0,0.0,2.0,11.0,4.0,3.0,134.0,3.0,889
17031770602,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,23
17031770902,0.0,10.0,34.0,4.0,0.0,2.0,22.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,5.0,2.0,0.0,19.0,0.0,142
17031810400,0.0,10.0,30.0,3.0,0.0,1.0,21.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,10.0,0.0,1.0,5.0,1.0,0.0,100.0,0.0,217
17031821402,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,19
17031823304,0.0,1.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,27
17031830500,3.0,115.0,278.0,85.0,0.0,13.0,173.0,1.0,31.0,61.0,0.0,3.0,0.0,4.0,0.0,2.0,4.0,93.0,71.0,0.0,0.0,0.0,2.0,17.0,0.0,104.0,0.0,0.0,14.0,54.0,6.0,1.0,236.0,19.0,1390
17031830600,1.0,107.0,330.0,55.0,0.0,8.0,206.0,0.0,40.0,126.0,1.0,1.0,0.0,11.0,1.0,2.0,4.0,63.0,78.0,0.0,0.0,0.0,0.0,9.0,0.0,124.0,5.0,0.0,21.0,48.0,14.0,0.0,345.0,23.0,1623
17031830700,3.0,303.0,825.0,77.0,0.0,22.0,227.0,0.0,245.0,334.0,0.0,10.0,0.0,12.0,1.0,0.0,2.0,78.0,403.0,0.0,1.0,0.0,1.0,19.0,1.0,164.0,3.0,0.0,44.0,159.0,19.0,1.0,1106.0,29.0,4089
17031830800,0.0,18.0,71.0,53.0,0.0,4.0,85.0,0.0,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,53.0,0.0,0.0,0.0,15.0,5.0,1.0,205.0,3.0,624
17031830900,4.0,87.0,203.0,83.0,0.0,4.0,225.0,1.0,30.0,190.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,83.0,25.0,0.0,0.0,0.0,1.0,5.0,0.0,59.0,2.0,0.0,7.0,55.0,3.0,0.0,1421.0,7.0,2504
17031831000,1.0,24.0,75.0,76.0,0.0,1.0,91.0,0.0,18.0,72.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,38.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0,1.0,45.0,2.0,0.0,497.0,3.0,980
17031831100,8.0,146.0,391.0,159.0,1.0,14.0,334.0,0.0,39.0,217.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,202.0,37.0,0.0,0.0,0.0,1.0,15.0,0.0,139.0,0.0,0.0,4.0,121.0,16.0,1.0,918.0,11.0,2782
17031831200,8.0,119.0,305.0,87.0,0.0,7.0,190.0,0.0,23.0,45.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,106.0,97.0,0.0,2.0,0.0,0.0,24.0,0.0,162.0,1.0,0.0,13.0,53.0,6.0,2.0,214.0,29.0,1508
17031831300,4.0,99.0,247.0,49.0,1.0,4.0,127.0,0.0,41.0,98.0,0.0,3.0,0.0,10.0,0.0,1.0,5.0,79.0,80.0,0.0,0.0,0.0,0.0,10.0,0.0,81.0,32.0,0.0,12.0,89.0,4.0,0.0,1165.0,25.0,2266
17031831400,4.0,252.0,583.0,89.0,1.0,35.0,285.0,1.0,42.0,95.0,2.0,7.0,1.0,19.0,0.0,3.0,0.0,182.0,324.0,1.0,0.0,0.0,1.0,27.0,0.0,152.0,897.0,0.0,21.0,252.0,14.0,0.0,493.0,52.0,3835
17031831500,2.0,107.0,209.0,90.0,0.0,1.0,175.0,0.0,43.0,152.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,50.0,44.0,0.0,0.0,0.0,0.0,13.0,0.0,103.0,0.0,0.0,9.0,48.0,6.0,1.0,918.0,8.0,1987
