"GEOID","REGION","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"39077915700","Norwalk, OH",2016,704,39,23,1.06,1.06
"39077916000","Norwalk, OH",2016,610,43,31,1.35,1.64
"39077915600","Norwalk, OH",2016,779,7,5,0.17,0.21
"39077916500","Norwalk, OH",2016,236,6,3,0.49,0.41
"39077915400","Norwalk, OH",2016,385,61,29,3.02,2.44
"39079957700","Jackson, OH",2016,576,7,5,0.47,0.44
"39079957400","Jackson, OH",2016,379,14,11,1.44,1.46
"39079957500","Jackson, OH",2016,1054,26,22,0.96,1.05
"39079957300","Jackson, OH",2016,454,19,13,1.64,1.44
"39079957200","Jackson, OH",2016,736,17,13,0.9,0.89
"39079957800","Jackson, OH",2016,455,10,7,0.86,0.78
"39079957600","Jackson, OH",2016,528,14,12,1.04,1.15
"39081011200","Weirton-Steubenville, WV-OH",2016,432,36,19,1.85,1.39
"39081001300","Weirton-Steubenville, WV-OH",2016,203,8,6,0.88,0.94
"39081001200","Weirton-Steubenville, WV-OH",2016,890,33,18,0.83,0.64
"39081001700","Weirton-Steubenville, WV-OH",2016,391,41,31,2.33,2.51
"39081000200","Weirton-Steubenville, WV-OH",2016,667,47,38,1.57,1.8
"39081001400","Weirton-Steubenville, WV-OH",2016,489,14,9,0.64,0.58
"39081011900","Weirton-Steubenville, WV-OH",2016,408,12,6,0.65,0.47
"39081011401","Weirton-Steubenville, WV-OH",2016,274,3,3,0.24,0.35
"39081011300","Weirton-Steubenville, WV-OH",2016,369,27,13,1.63,1.12
"39081012300","Weirton-Steubenville, WV-OH",2016,414,14,10,0.75,0.77
"39081012100","Weirton-Steubenville, WV-OH",2016,219,2,2,0.2,0.29
"39081012200","Weirton-Steubenville, WV-OH",2016,127,1,0,0.18,0
"39081000800","Weirton-Steubenville, WV-OH",2016,250,17,15,1.51,1.9
"39081011100","Weirton-Steubenville, WV-OH",2016,259,1,0,0.09,0
"39081011000","Weirton-Steubenville, WV-OH",2016,147,3,1,0.45,0.22
"39081011800","Weirton-Steubenville, WV-OH",2016,486,8,8,0.37,0.52
"39081001000","Weirton-Steubenville, WV-OH",2016,330,3,1,0.2,0.1
"39081011700","Weirton-Steubenville, WV-OH",2016,445,17,10,0.85,0.71
"39081000600","Weirton-Steubenville, WV-OH",2016,357,22,20,1.37,1.77
"39081000400","Weirton-Steubenville, WV-OH",2016,871,68,58,1.74,2.11
"39081011500","Weirton-Steubenville, WV-OH",2016,355,6,2,0.38,0.18
"39081012000","Weirton-Steubenville, WV-OH",2016,271,4,3,0.33,0.35
"39081011402","Weirton-Steubenville, WV-OH",2016,247,13,8,1.17,1.03
"39083007300","Mount Vernon, OH",2016,1127,11,4,0.32,0.2
"39083007200","Mount Vernon, OH",2016,1191,70,41,1.9,1.97
"39083006801","Mount Vernon, OH",2016,267,7,3,0.85,0.64
"39083007000","Mount Vernon, OH",2016,174,3,1,0.56,0.33
"39083006900","Mount Vernon, OH",2016,533,16,11,0.97,1.18
"39083007700","Mount Vernon, OH",2016,545,10,5,0.59,0.53
"39083006700","Mount Vernon, OH",2016,492,5,3,0.33,0.35
"39083006802","Mount Vernon, OH",2016,269,5,4,0.6,0.85
"39083007100","Mount Vernon, OH",2016,761,39,20,1.66,1.5
"39083007600","Mount Vernon, OH",2016,703,26,18,1.2,1.47
"39083007400","Mount Vernon, OH",2016,376,6,5,0.52,0.76
"39083007500","Mount Vernon, OH",2016,487,16,6,1.06,0.71
"39087050900","Huntington-Ashland, WV-KY-OH",2016,337,19,17,1.48,1.6
"39087051300","Huntington-Ashland, WV-KY-OH",2016,472,14,11,0.78,0.74
"39087050300","Huntington-Ashland, WV-KY-OH",2016,629,48,43,2,2.16
"39087051002","Huntington-Ashland, WV-KY-OH",2016,653,14,11,0.56,0.53
"39087051401","Huntington-Ashland, WV-KY-OH",2016,527,7,5,0.35,0.3
"39087051001","Huntington-Ashland, WV-KY-OH",2016,685,19,15,0.73,0.69
"39087050600","Huntington-Ashland, WV-KY-OH",2016,124,5,5,1.06,1.28
"39087050400","Huntington-Ashland, WV-KY-OH",2016,569,31,26,1.43,1.45
"39087051100","Huntington-Ashland, WV-KY-OH",2016,784,17,12,0.57,0.48
"39087051200","Huntington-Ashland, WV-KY-OH",2016,637,21,18,0.86,0.89
"39087050100","Huntington-Ashland, WV-KY-OH",2016,367,17,16,1.21,1.38
"39087050800","Huntington-Ashland, WV-KY-OH",2016,326,23,15,1.85,1.46
"39087051402","Huntington-Ashland, WV-KY-OH",2016,267,3,3,0.29,0.36
"39087050200","Huntington-Ashland, WV-KY-OH",2016,390,33,29,2.21,2.35
"39087050700","Huntington-Ashland, WV-KY-OH",2016,300,10,7,0.87,0.74
"39087050500","Huntington-Ashland, WV-KY-OH",2016,498,8,6,0.42,0.38
"39091004000","Bellefontaine, OH",2016,206,6,6,0.66,1.08
"39091004700","Bellefontaine, OH",2016,327,20,10,1.39,1.13
"39091004600","Bellefontaine, OH",2016,655,28,20,0.97,1.13
"39091003900","Bellefontaine, OH",2016,305,5,4,0.37,0.49
"39091003800","Bellefontaine, OH",2016,273,9,7,0.75,0.95
"39091004200","Bellefontaine, OH",2016,357,12,5,0.76,0.52
"39091004300","Bellefontaine, OH",2016,448,13,7,0.66,0.58
"39091004500","Bellefontaine, OH",2016,829,47,32,1.29,1.43
"39091004100","Bellefontaine, OH",2016,363,20,13,1.25,1.33
"39091004800","Bellefontaine, OH",2016,440,6,3,0.31,0.25
"39091004400","Bellefontaine, OH",2016,1247,74,40,1.35,1.19
"39099812603","Youngstown-Warren-Boardman, OH-PA",2016,418,7,5,0.26,0.32
"39099802701","Youngstown-Warren-Boardman, OH-PA",2016,698,15,7,0.34,0.27
"39099810200","Youngstown-Warren-Boardman, OH-PA",2016,290,21,12,1.13,1.11
"39099812200","Youngstown-Warren-Boardman, OH-PA",2016,557,10,9,0.28,0.44
"39099810700","Youngstown-Warren-Boardman, OH-PA",2016,496,18,14,0.57,0.76
"39099812001","Youngstown-Warren-Boardman, OH-PA",2016,1087,35,21,0.5,0.52
"39099810300","Youngstown-Warren-Boardman, OH-PA",2016,422,45,25,1.66,1.6
"39099813000","Youngstown-Warren-Boardman, OH-PA",2016,448,19,13,0.66,0.78
"39099812601","Youngstown-Warren-Boardman, OH-PA",2016,1772,120,52,1.06,0.79
"39099801700","Youngstown-Warren-Boardman, OH-PA",2016,200,13,6,1.01,0.81
"39099802900","Youngstown-Warren-Boardman, OH-PA",2016,419,62,36,2.31,2.32
"39099801000","Youngstown-Warren-Boardman, OH-PA",2016,297,40,21,2.1,1.91
"39099811600","Youngstown-Warren-Boardman, OH-PA",2016,609,22,14,0.56,0.62
"39099813800","Youngstown-Warren-Boardman, OH-PA",2016,626,56,30,1.4,1.29
"39099812002","Youngstown-Warren-Boardman, OH-PA",2016,631,13,7,0.32,0.3
"39099811901","Youngstown-Warren-Boardman, OH-PA",2016,505,21,12,0.65,0.64
"39099800300","Youngstown-Warren-Boardman, OH-PA",2016,158,12,7,1.18,1.19
"39099800400","Youngstown-Warren-Boardman, OH-PA",2016,126,5,3,0.62,0.64
"39099813900","Youngstown-Warren-Boardman, OH-PA",2016,445,44,26,1.54,1.57
"39099811902","Youngstown-Warren-Boardman, OH-PA",2016,184,2,1,0.17,0.15
"39099811800","Youngstown-Warren-Boardman, OH-PA",2016,215,15,9,1.09,1.13
"39099802702","Youngstown-Warren-Boardman, OH-PA",2016,230,16,10,1.09,1.17
"39099803000","Youngstown-Warren-Boardman, OH-PA",2016,252,33,24,2.04,2.57
"39099813300","Youngstown-Warren-Boardman, OH-PA",2016,228,3,0,0.21,0
"39099812100","Youngstown-Warren-Boardman, OH-PA",2016,669,8,6,0.19,0.24
"39099800500","Youngstown-Warren-Boardman, OH-PA",2016,639,91,55,2.22,2.32
"39099801400","Youngstown-Warren-Boardman, OH-PA",2016,165,20,12,1.89,1.96
"39099802800","Youngstown-Warren-Boardman, OH-PA",2016,290,36,23,1.94,2.14
"39099813500","Youngstown-Warren-Boardman, OH-PA",2016,678,6,3,0.14,0.12
"39099814000","Youngstown-Warren-Boardman, OH-PA",2016,698,59,21,1.32,0.81
"39099811300","Youngstown-Warren-Boardman, OH-PA",2016,898,58,41,1.01,1.23
"39099810900","Youngstown-Warren-Boardman, OH-PA",2016,87,5,3,NA,NA
"39099813400","Youngstown-Warren-Boardman, OH-PA",2016,236,5,4,0.33,0.46
"39099804100","Youngstown-Warren-Boardman, OH-PA",2016,335,15,7,0.7,0.56
"39099811100","Youngstown-Warren-Boardman, OH-PA",2016,170,4,3,0.37,0.48
"39099801200","Youngstown-Warren-Boardman, OH-PA",2016,225,22,11,1.53,1.32
"39099802500","Youngstown-Warren-Boardman, OH-PA",2016,228,27,15,1.85,1.77
"39099812301","Youngstown-Warren-Boardman, OH-PA",2016,539,48,33,1.39,1.65
"39099811500","Youngstown-Warren-Boardman, OH-PA",2016,629,14,7,0.35,0.3
"39099812900","Youngstown-Warren-Boardman, OH-PA",2016,211,3,0,0.22,0
"39099800600","Youngstown-Warren-Boardman, OH-PA",2016,339,50,29,2.3,2.3
"39099802600","Youngstown-Warren-Boardman, OH-PA",2016,209,27,19,2.02,2.45
"39099812800","Youngstown-Warren-Boardman, OH-PA",2016,367,4,3,0.17,0.22
"39099802400","Youngstown-Warren-Boardman, OH-PA",2016,642,61,38,1.48,1.59
"39099801600","Youngstown-Warren-Boardman, OH-PA",2016,632,104,60,2.57,2.56
"39099812400","Youngstown-Warren-Boardman, OH-PA",2016,601,34,24,0.88,1.08
"39099812700","Youngstown-Warren-Boardman, OH-PA",2016,182,6,6,0.51,0.89
"39099812500","Youngstown-Warren-Boardman, OH-PA",2016,568,11,4,0.3,0.19
"39099811400","Youngstown-Warren-Boardman, OH-PA",2016,858,51,28,0.93,0.88
"39099802300","Youngstown-Warren-Boardman, OH-PA",2016,167,21,9,1.96,1.45
"39099813600","Youngstown-Warren-Boardman, OH-PA",2016,874,24,16,0.43,0.49
"39099811200","Youngstown-Warren-Boardman, OH-PA",2016,140,3,3,0.33,0.58
"39099810800","Youngstown-Warren-Boardman, OH-PA",2016,257,9,5,0.55,0.52
"39099813200","Youngstown-Warren-Boardman, OH-PA",2016,874,21,13,0.37,0.4
"39099801500","Youngstown-Warren-Boardman, OH-PA",2016,260,30,13,1.8,1.35
"39099802100","Youngstown-Warren-Boardman, OH-PA",2016,185,20,11,1.69,1.6
"39099813700","Youngstown-Warren-Boardman, OH-PA",2016,812,40,28,0.77,0.93
"39099810600","Youngstown-Warren-Boardman, OH-PA",2016,572,29,18,0.79,0.85
"39099801100","Youngstown-Warren-Boardman, OH-PA",2016,449,56,29,1.95,1.74
"39099804000","Youngstown-Warren-Boardman, OH-PA",2016,566,47,33,1.3,1.57
"39099811001","Youngstown-Warren-Boardman, OH-PA",2016,282,4,0,0.22,0
"39099811700","Youngstown-Warren-Boardman, OH-PA",2016,373,24,17,1,1.23
"39099814100","Youngstown-Warren-Boardman, OH-PA",2016,668,70,41,1.63,1.65
"39099812602","Youngstown-Warren-Boardman, OH-PA",2016,643,47,21,1.14,0.88
"39099804300","Youngstown-Warren-Boardman, OH-PA",2016,193,31,17,2.51,2.37
"39099804200","Youngstown-Warren-Boardman, OH-PA",2016,465,22,15,0.74,0.87
"39099810100","Youngstown-Warren-Boardman, OH-PA",2016,379,30,21,1.23,1.49
"39099812302","Youngstown-Warren-Boardman, OH-PA",2016,781,53,32,1.06,1.1
"39099801300","Youngstown-Warren-Boardman, OH-PA",2016,347,45,21,2.02,1.63
"39099811002","Youngstown-Warren-Boardman, OH-PA",2016,207,3,2,0.23,0.26
"39107967300","Celina, OH",2016,195,1,1,0.23,0.37
"39107968000","Celina, OH",2016,255,2,1,0.35,0.28
"39107967400","Celina, OH",2016,546,17,13,1.39,1.71
"39107967200","Celina, OH",2016,300,7,3,1.04,0.72
"39107967600","Celina, OH",2016,384,22,16,2.56,2.99
"39107967700","Celina, OH",2016,543,12,5,0.99,0.66
"39107967800","Celina, OH",2016,150,7,3,2.08,1.44
"39107967500","Celina, OH",2016,862,12,9,0.62,0.75
"39107967900","Celina, OH",2016,426,2,0,0.21,0
"39119912800","Zanesville, OH",2016,582,11,11,0.41,0.58
"39119911700","Zanesville, OH",2016,695,30,24,0.94,1.06
"39119912200","Zanesville, OH",2016,657,57,35,1.89,1.64
"39119912300","Zanesville, OH",2016,537,25,18,1.01,1.03
"39119911000","Zanesville, OH",2016,323,4,4,0.27,0.38
"39119911100","Zanesville, OH",2016,698,18,12,0.56,0.53
"39119912100","Zanesville, OH",2016,957,61,41,1.39,1.32
"39119912500","Zanesville, OH",2016,391,19,12,1.06,0.95
"39119911900","Zanesville, OH",2016,550,34,24,1.34,1.35
"39119912000","Zanesville, OH",2016,544,51,37,2.04,2.1
"39119911400","Zanesville, OH",2016,708,71,49,2.18,2.13
"39119912700","Zanesville, OH",2016,507,36,28,1.54,1.7
"39119911800","Zanesville, OH",2016,678,42,29,1.35,1.32
"39119912400","Zanesville, OH",2016,364,17,9,1.01,0.76
"39119911600","Zanesville, OH",2016,1209,17,13,0.31,0.33
"39119912600","Zanesville, OH",2016,248,6,5,0.53,0.62
"39119911200","Zanesville, OH",2016,625,13,9,0.45,0.44
"39119911500","Zanesville, OH",2016,1103,21,14,0.41,0.39
"39119911300","Zanesville, OH",2016,402,9,8,0.49,0.61
"39133600102","Akron, OH",2016,220,4,3,0.31,0.36
"39133601502","Akron, OH",2016,942,8,3,0.14,0.08
"39133601000","Akron, OH",2016,479,26,17,0.92,0.94
"39133601400","Akron, OH",2016,1321,39,30,0.5,0.6
"39133600302","Akron, OH",2016,297,5,2,0.28,0.18
"39133601902","Akron, OH",2016,180,3,1,0.28,0.15
"39133600706","Akron, OH",2016,194,3,3,0.26,0.41
"39133600703","Akron, OH",2016,101,22,14,3.68,3.66
"39133601100","Akron, OH",2016,468,36,23,1.3,1.3
"39133601701","Akron, OH",2016,1159,37,22,0.54,0.5
"39133600800","Akron, OH",2016,1039,28,24,0.45,0.61
"39133601901","Akron, OH",2016,202,7,6,0.58,0.78
"39133600602","Akron, OH",2016,169,22,12,2.2,1.88
"39133602000","Akron, OH",2016,302,18,16,1.01,1.4
"39133600301","Akron, OH",2016,1062,26,9,0.41,0.22
"39133601802","Akron, OH",2016,387,12,9,0.52,0.61
"39133600401","Akron, OH",2016,1112,93,32,1.41,0.76
"39133601503","Akron, OH",2016,1499,27,16,0.3,0.28
"39133600603","Akron, OH",2016,467,28,26,1.01,1.47
"39133600403","Akron, OH",2016,349,32,20,1.55,1.51
"39133602100","Akron, OH",2016,564,10,6,0.3,0.28
"39133601300","Akron, OH",2016,1197,54,37,0.76,0.82
"39133601200","Akron, OH",2016,1586,36,31,0.38,0.52
"39133601501","Akron, OH",2016,555,2,2,0.06,0.1
"39133600705","Akron, OH",2016,150,3,1,0.34,0.18
"39133601600","Akron, OH",2016,627,29,21,0.78,0.88
"39133600200","Akron, OH",2016,456,15,13,0.56,0.75
"39133601702","Akron, OH",2016,437,19,13,0.73,0.79
"39133600402","Akron, OH",2016,731,34,18,0.79,0.65
"39133601801","Akron, OH",2016,274,12,8,0.74,0.77
"39133600704","Akron, OH",2016,95,3,3,NA,NA
"39133600103","Akron, OH",2016,498,21,9,0.71,0.48
"39133600500","Akron, OH",2016,417,12,5,0.49,0.32
"39133600902","Akron, OH",2016,670,48,30,1.21,1.18
"39133600901","Akron, OH",2016,685,46,30,1.13,1.16
"39153501900","Akron, OH",2016,940,48,37,0.86,1.04
"39153531002","Akron, OH",2016,513,44,31,1.45,1.6
"39153505300","Akron, OH",2016,490,68,43,2.34,2.32
"39153520104","Akron, OH",2016,1221,30,18,0.41,0.39
"39153506100","Akron, OH",2016,1460,57,33,0.66,0.6
"39153506600","Akron, OH",2016,967,86,62,1.5,1.69
"39153531802","Akron, OH",2016,479,28,16,0.99,0.88
"39153533200","Akron, OH",2016,231,4,3,0.29,0.34
"39153502500","Akron, OH",2016,313,55,43,2.97,3.63
"39153533101","Akron, OH",2016,69,0,0,NA,NA
"39153502700","Akron, OH",2016,815,57,38,1.18,1.23
"39153503400","Akron, OH",2016,300,54,29,3.04,2.55
"39153505500","Akron, OH",2016,416,57,39,2.31,2.48
"39153510400","Akron, OH",2016,417,14,9,0.57,0.57
"39153531702","Akron, OH",2016,205,10,8,0.82,1.03
"39153531602","Akron, OH",2016,155,1,1,0.11,0.17
"39153520301","Akron, OH",2016,645,6,5,0.16,0.2
"39153507300","Akron, OH",2016,940,14,11,0.25,0.31
"39153502200","Akron, OH",2016,1201,89,60,1.25,1.32
"39153520105","Akron, OH",2016,692,33,24,0.8,0.92
"39153503600","Akron, OH",2016,705,53,36,1.27,1.35
"39153520500","Akron, OH",2016,588,13,5,0.37,0.22
"39153520106","Akron, OH",2016,1152,15,10,0.22,0.23
"39153520302","Akron, OH",2016,364,10,9,0.46,0.65
"39153532701","Akron, OH",2016,320,6,5,0.32,0.41
"39153508600","Akron, OH",2016,776,59,40,1.28,1.36
"39153505200","Akron, OH",2016,282,28,18,1.68,1.69
"39153506800","Akron, OH",2016,613,75,38,2.07,1.64
"39153533502","Akron, OH",2016,260,1,1,0.06,0.1
"39153505600","Akron, OH",2016,322,44,30,2.31,2.46
"39153503500","Akron, OH",2016,836,131,95,2.64,3
"39153508000","Akron, OH",2016,1650,148,53,1.51,0.85
"39153501100","Akron, OH",2016,452,32,17,1.19,0.99
"39153530501","Akron, OH",2016,712,14,6,0.33,0.22
"39153532003","Akron, OH",2016,199,6,4,0.51,0.53
"39153530402","Akron, OH",2016,566,28,17,0.84,0.79
"39153510100","Akron, OH",2016,777,76,48,1.65,1.63
"39153532999","Akron, OH",2016,595,43,23,1.22,1.02
"39153502101","Akron, OH",2016,728,33,18,0.77,0.65
"39153530603","Akron, OH",2016,1276,36,23,0.48,0.48
"39153501800","Akron, OH",2016,228,19,10,1.41,1.16
"39153530700","Akron, OH",2016,64,4,0,NA,NA
"39153530105","Akron, OH",2016,468,10,7,0.36,0.4
"39153533000","Akron, OH",2016,110,4,4,0.61,0.96
"39153507600","Akron, OH",2016,560,41,27,1.24,1.27
"39153504100","Akron, OH",2016,373,30,24,1.36,1.7
"39153533102","Akron, OH",2016,87,1,1,NA,NA
"39153502800","Akron, OH",2016,692,36,29,0.88,1.11
"39153520202","Akron, OH",2016,1166,25,13,0.36,0.29
"39153532702","Akron, OH",2016,537,11,4,0.35,0.2
"39153530604","Akron, OH",2016,254,19,11,1.26,1.14
"39153507201","Akron, OH",2016,180,4,2,0.38,0.29
"39153505400","Akron, OH",2016,670,71,50,1.79,1.97
"39153520201","Akron, OH",2016,279,6,5,0.36,0.47
"39153507500","Akron, OH",2016,1556,196,102,2.13,1.73
"39153530903","Akron, OH",2016,194,7,5,0.61,0.68
"39153530103","Akron, OH",2016,128,1,0,0.13,0
"39153531701","Akron, OH",2016,220,9,3,0.69,0.36
"39153503701","Akron, OH",2016,1007,31,25,0.52,0.66
"39153531500","Akron, OH",2016,640,29,21,0.76,0.87
"39153533400","Akron, OH",2016,821,74,30,1.52,0.97
"39153504800","Akron, OH",2016,508,36,23,1.2,1.2
"39153532302","Akron, OH",2016,337,4,0,0.2,0
"39153532600","Akron, OH",2016,225,11,6,0.83,0.7
"39153532705","Akron, OH",2016,483,8,5,0.28,0.27
"39153504400","Akron, OH",2016,359,70,50,3.29,3.68
"39153507400","Akron, OH",2016,264,18,10,1.15,1
"39153530502","Akron, OH",2016,399,7,5,0.3,0.33
"39153504700","Akron, OH",2016,552,31,22,0.95,1.05
"39153532901","Akron, OH",2016,70,2,2,NA,NA
"39153520400","Akron, OH",2016,528,15,11,0.48,0.55
"39153534100","Akron, OH",2016,13,0,0,NA,NA
"39153534000","Akron, OH",2016,495,3,1,0.1,0.05
"39153532202","Akron, OH",2016,1020,20,10,0.33,0.26
"39153520103","Akron, OH",2016,551,20,13,0.61,0.62
"39153507102","Akron, OH",2016,181,4,2,0.37,0.29
"39153506400","Akron, OH",2016,675,40,31,1,1.21
"39153504200","Akron, OH",2016,613,95,70,2.62,3.02
"39153530901","Akron, OH",2016,855,45,25,0.89,0.77
"39153530401","Akron, OH",2016,494,10,5,0.34,0.27
"39153530606","Akron, OH",2016,401,12,5,0.51,0.33
"39153531001","Akron, OH",2016,331,18,13,0.92,1.04
"39153503800","Akron, OH",2016,1027,92,54,1.51,1.39
"39153507202","Akron, OH",2016,618,16,9,0.44,0.38
"39153530104","Akron, OH",2016,953,26,16,0.46,0.44
"39153532708","Akron, OH",2016,111,12,4,1.82,0.95
"39153531601","Akron, OH",2016,353,8,5,0.38,0.37
"39153503702","Akron, OH",2016,788,48,39,1.03,1.31
"39153508301","Akron, OH",2016,704,110,80,2.64,3
"39153503200","Akron, OH",2016,297,60,43,3.41,3.82
"39153504600","Akron, OH",2016,746,124,89,2.81,3.15
"39153532004","Akron, OH",2016,263,11,6,0.71,0.6
"39153530800","Akron, OH",2016,475,10,4,0.36,0.22
"39153503100","Akron, OH",2016,428,67,51,2.64,3.15
"39153503300","Akron, OH",2016,1138,147,99,2.18,2.3
"39153531102","Akron, OH",2016,231,9,7,0.66,0.8
"39153531101","Akron, OH",2016,374,26,17,1.17,1.2
"39153506200","Akron, OH",2016,473,43,27,1.53,1.51
"39153510500","Akron, OH",2016,813,52,39,1.08,1.27
"39153532501","Akron, OH",2016,90,1,1,NA,NA
"39153531103","Akron, OH",2016,249,7,2,0.47,0.21
"39153532703","Akron, OH",2016,182,11,8,1.02,1.16
"39153501700","Akron, OH",2016,502,25,17,0.84,0.89
"39153531401","Akron, OH",2016,714,11,4,0.26,0.15
"39153507203","Akron, OH",2016,614,38,18,1.04,0.77
"39153504500","Akron, OH",2016,334,49,35,2.48,2.77
"39153505700","Akron, OH",2016,559,75,54,2.26,2.55
"39153507101","Akron, OH",2016,949,89,59,1.58,1.64
"39153508900","Akron, OH",2016,1152,64,36,0.94,0.83
"39153532001","Akron, OH",2016,362,14,12,0.65,0.88
"39153532502","Akron, OH",2016,159,3,3,0.32,0.5
"39153520600","Akron, OH",2016,403,12,9,0.5,0.59
"39153530605","Akron, OH",2016,766,8,4,0.18,0.14
"39153530108","Akron, OH",2016,634,48,4,1.28,0.17
"39153505900","Akron, OH",2016,395,33,19,1.41,1.27
"39153506700","Akron, OH",2016,358,38,19,1.79,1.4
"39153510301","Akron, OH",2016,1368,50,37,0.62,0.71
"39153530902","Akron, OH",2016,732,10,8,0.23,0.29
"39153502600","Akron, OH",2016,540,79,65,2.47,3.18
"39153510200","Akron, OH",2016,519,23,17,0.75,0.87
"39153532902","Akron, OH",2016,1474,88,46,1.01,0.82
"39153530101","Akron, OH",2016,297,8,5,0.45,0.44
"39153510302","Akron, OH",2016,679,32,20,0.8,0.78
"39153502300","Akron, OH",2016,852,74,54,1.47,1.67
"39153505800","Akron, OH",2016,940,118,73,2.12,2.05
"39153531801","Akron, OH",2016,1190,41,23,0.58,0.51
"39153508800","Akron, OH",2016,1105,133,92,2.03,2.2
"39153509000","Akron, OH",2016,521,54,38,1.75,1.93
"39153531405","Akron, OH",2016,598,11,5,0.31,0.22
"39153532301","Akron, OH",2016,169,0,0,0,0
"39153502102","Akron, OH",2016,1467,88,65,1.01,1.17
"39153533501","Akron, OH",2016,1208,13,6,0.18,0.13
"39153532706","Akron, OH",2016,515,17,6,0.56,0.31
"39153506500","Akron, OH",2016,570,99,70,2.93,3.24
"39153508399","Akron, OH",2016,1386,104,77,1.27,1.47
"39139000500","Mansfield, OH",2016,1029,132,86,2.07,2.35
"39139000600","Mansfield, OH",2016,709,75,53,1.71,2.11
"39139002102","Mansfield, OH",2016,495,10,5,0.33,0.28
"39139001800","Mansfield, OH",2016,405,21,13,0.84,0.9
"39139002400","Mansfield, OH",2016,700,14,6,0.32,0.24
"39139002200","Mansfield, OH",2016,692,19,12,0.44,0.49
"39139000800","Mansfield, OH",2016,460,45,35,1.58,2.14
"39139001700","Mansfield, OH",2016,42,2,0,NA,NA
"39139001600","Mansfield, OH",2016,250,17,11,1.1,1.24
"39139000700","Mansfield, OH",2016,608,52,28,1.38,1.3
"39139001400","Mansfield, OH",2016,555,36,17,1.05,0.86
"39139001300","Mansfield, OH",2016,463,36,18,1.26,1.1
"39139001200","Mansfield, OH",2016,675,29,17,0.69,0.71
"39139000900","Mansfield, OH",2016,537,81,44,2.44,2.31
"39139003002","Mansfield, OH",2016,269,2,2,0.12,0.21
"39139002600","Mansfield, OH",2016,879,28,4,0.51,0.13
"39139002300","Mansfield, OH",2016,469,7,4,0.24,0.24
"39139003001","Mansfield, OH",2016,494,13,7,0.43,0.4
"39139002700","Mansfield, OH",2016,417,6,2,0.23,0.14
"39139001900","Mansfield, OH",2016,536,19,15,0.57,0.79
"39139001000","Mansfield, OH",2016,1365,126,65,1.49,1.34
"39139001500","Mansfield, OH",2016,298,29,19,1.57,1.8
"39139002900","Mansfield, OH",2016,335,9,4,0.43,0.34
"39139002800","Mansfield, OH",2016,297,6,1,0.33,0.09
"39139000400","Mansfield, OH",2016,497,69,48,2.24,2.72
"39139002500","Mansfield, OH",2016,485,13,0,0.43,0
"39139003100","Mansfield, OH",2016,643,73,49,1.83,2.15
"39139002000","Mansfield, OH",2016,303,4,3,0.21,0.28
"39139001100","Mansfield, OH",2016,487,17,9,0.56,0.52
"39139002101","Mansfield, OH",2016,1004,25,5,0.4,0.14
"39141955800","Chillicothe, OH",2016,677,19,11,0.66,1.11
"39141956200","Chillicothe, OH",2016,668,24,7,0.85,0.72
"39141956100","Chillicothe, OH",2016,715,39,15,1.28,1.44
"39141955500","Chillicothe, OH",2016,533,15,3,0.66,0.39
"39141956000","Chillicothe, OH",2016,1052,20,8,0.45,0.52
"39141956800","Chillicothe, OH",2016,574,23,5,0.94,0.6
"39141955601","Chillicothe, OH",2016,188,12,3,1.5,1.09
"39141955602","Chillicothe, OH",2016,86,1,0,NA,NA
"39141955900","Chillicothe, OH",2016,582,52,18,2.1,2.12
"39141956500","Chillicothe, OH",2016,823,52,20,1.49,1.67
"39141956700","Chillicothe, OH",2016,536,15,5,0.66,0.64
"39141956400","Chillicothe, OH",2016,647,34,15,1.24,1.59
"39141955700","Chillicothe, OH",2016,411,10,1,0.57,0.17
"39141956600","Chillicothe, OH",2016,363,10,3,0.65,0.57
"39141956900","Chillicothe, OH",2016,494,9,2,0.43,0.28
"39141956300","Chillicothe, OH",2016,786,53,19,1.59,1.66
"39141955603","Chillicothe, OH",2016,333,14,3,0.99,0.62
"39143961500","Fremont, OH",2016,637,13,8,0.52,0.47
"39143961000","Fremont, OH",2016,366,6,4,0.42,0.41
"39143960800","Fremont, OH",2016,292,11,5,0.96,0.64
"39143961800","Fremont, OH",2016,639,54,35,2.15,2.06
"39143961100","Fremont, OH",2016,433,4,3,0.24,0.26
"39143962200","Fremont, OH",2016,625,24,13,0.98,0.78
"39143961300","Fremont, OH",2016,461,22,16,1.22,1.31
"39143962000","Fremont, OH",2016,811,30,19,0.94,0.88
"39143961200","Fremont, OH",2016,184,2,1,0.28,0.2
"39143961600","Fremont, OH",2016,585,43,34,1.87,2.19
"39143960900","Fremont, OH",2016,214,1,1,0.12,0.18
"39143961400","Fremont, OH",2016,644,23,18,0.91,1.05
"39143961900","Fremont, OH",2016,171,14,8,2.08,1.76
"39143962100","Fremont, OH",2016,359,15,10,1.06,1.05
"39143961700","Fremont, OH",2016,582,13,11,0.57,0.71
"39147962700","Tiffin, OH",2016,225,2,2,0.21,0.29
"39147963400","Tiffin, OH",2016,541,19,13,0.83,0.8
"39147963800","Tiffin, OH",2016,352,12,11,0.8,1.04
"39147962600","Tiffin, OH",2016,263,6,6,0.54,0.76
"39147962500","Tiffin, OH",2016,260,8,7,0.72,0.89
